Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_016627	AMZ2	up	3732736	0.20269505	9.509335783	2.711859809	0.013702998	0.300182293	-3.450035883	NM_016627 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// NM_001033574 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// NM_001033569 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// NM_001033570 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// NM_001033571 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// NM_001033572 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// ENST00000359904 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// ENST00000359783 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// ENST00000392720 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// ENST00000397713 // FLJ32065 // hypothetical protein FLJ32065 // 17q24.1 // 201283 /// AK126146 // AMZ2 // archaelysin family metallopeptidase 2 // 17q24.2 // 51321 /// AK056627 // FLJ32065 // hypothetical protein FLJ32065 // 17q24.1 // 201283
NM_005188	CBL	down	3352070	-0.212072455	9.066157924	-2.711161434	0.013723775	0.300285826	-3.451446747	NM_005188 // CBL // Cas-Br-M (murine) ecotropic retroviral transforming sequence // 11q23.3 // 867 /// ENST00000264033 // CBL // Cas-Br-M (murine) ecotropic retroviral transforming sequence // 11q23.3 // 867 /// BC132733 // CBL // Cas-Br-M (murine) ecotropic retroviral transforming sequence // 11q23.3 // 867
NM_025194	ITPKC	up	3833728	0.226424804	6.816247315	2.709557195	0.013771616	0.300980606	-3.454687047	NM_025194 // ITPKC // inositol 1,4,5-trisphosphate 3-kinase C // 19q13.1 // 80271 /// ENST00000263370 // ITPKC // inositol 1,4,5-trisphosphate 3-kinase C // 19q13.1 // 80271 /// BC060788 // ITPKC // inositol 1,4,5-trisphosphate 3-kinase C // 19q13.1 // 80271
NM_005375	MYB	down	2926802	-0.311667944	9.076259975	-2.708149576	0.013813725	0.301548618	-3.457529515	NM_005375 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602 /// ENST00000367814 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602 /// ENST00000341911 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602 /// ENST00000316528 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602 /// ENST00000367812 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602 /// ENST00000339290 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602 /// ENST00000237302 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602 /// AJ606317 // MYB // v-myb myeloblastosis viral oncogene homolog (avian) // 6q22-q23 // 4602
NM_005441	CHAF1B	up	3920003	0.279455967	8.096143358	2.706554903	0.013861577	0.301941159	-3.46074893	NM_005441 // CHAF1B // chromatin assembly factor 1, subunit B (p60) // 21q22.13 // 8208 /// ENST00000314103 // CHAF1B // chromatin assembly factor 1, subunit B (p60) // 21q22.13 // 8208 /// BC021218 // CHAF1B // chromatin assembly factor 1, subunit B (p60) // 21q22.13 // 8208
NM_176795	HRAS	up	3358090	0.231921677	9.436973511	2.706474759	0.013863986	0.301941159	-3.460910706	NM_176795 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265 /// NM_005343 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265 /// ENST00000311175 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265 /// ENST00000388730 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265 /// ENST00000311189 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265 /// ENST00000397594 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265 /// ENST00000397596 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265 /// BC006499 // HRAS // v-Ha-ras Harvey rat sarcoma viral oncogene homolog // 11p15.5 // 3265
NM_021831	AGBL5	up	2474161	0.167331756	8.232499974	2.704543572	0.013922157	0.302855489	-3.464808333	NM_021831 // AGBL5 // ATP/GTP binding protein-like 5 // 2p23.3 // 60509 /// NM_001035507 // AGBL5 // ATP/GTP binding protein-like 5 // 2p23.3 // 60509 /// ENST00000360131 // AGBL5 // ATP/GTP binding protein-like 5 // 2p23.3 // 60509 /// ENST00000323064 // AGBL5 // ATP/GTP binding protein-like 5 // 2p23.3 // 60509 /// BC007415 // AGBL5 // ATP/GTP binding protein-like 5 // 2p23.3 // 60509 /// ENST00000359582 // AGBL5 // ATP/GTP binding protein-like 5 // 2p23.3 // 60509
NM_012465	TLL2	up	3301800	0.28519452	6.221538186	2.70344221	0.013955436	0.303226835	-3.467030615	NM_012465 // TLL2 // tolloid-like 2 // 10q23-q24 // 7093 /// ENST00000357947 // TLL2 // tolloid-like 2 // 10q23-q24 // 7093 /// AF059516 // TLL2 // tolloid-like 2 // 10q23-q24 // 7093
NM_016032	ZDHHC9	up	4021341	0.247117189	8.168128108	2.701047544	0.014028056	0.304451122	-3.4718611	NM_016032 // ZDHHC9 // zinc finger, DHHC-type containing 9 // Xq26.1 // 51114 /// NM_001008222 // ZDHHC9 // zinc finger, DHHC-type containing 9 // Xq26.1 // 51114 /// ENST00000357166 // ZDHHC9 // zinc finger, DHHC-type containing 9 // Xq26.1 // 51114 /// ENST00000371064 // ZDHHC9 // zinc finger, DHHC-type containing 9 // Xq26.1 // 51114 /// AY358558 // ZDHHC9 // zinc finger, DHHC-type containing 9 // Xq26.1 // 51114 /// ENST00000341406 // ZDHHC9 // zinc finger, DHHC-type containing 9 // Xq26.1 // 51114
NM_004418	DUSP2	down	2565119	-0.341736368	10.55661735	-2.699066812	0.014088394	0.305406342	-3.475855183	NM_004418 // DUSP2 // dual specificity phosphatase 2 // 2q11 // 1844 /// ENST00000288943 // DUSP2 // dual specificity phosphatase 2 // 2q11 // 1844 /// BC007771 // DUSP2 // dual specificity phosphatase 2 // 2q11 // 1844
NM_032021	TMEM133	down	3346147	-0.493058214	5.258824959	-2.698020731	0.01412036	0.305745011	-3.477964051	NM_032021 // TMEM133 // transmembrane protein 133 // 11q22.1 // 83935 /// ENST00000303130 // TMEM133 // transmembrane protein 133 // 11q22.1 // 83935 /// AF247167 // TMEM133 // transmembrane protein 133 // 11q22.1 // 83935 /// ENST00000298815 // FLJ32810 // hypothetical protein FLJ32810 // 11q22.1 // 143872 /// AK057372 // FLJ32810 // hypothetical protein FLJ32810 // 11q22.1 // 143872
NM_052864	TIFA	down	2782230	-0.269871671	9.918727476	-2.696124467	0.014178481	0.306566447	-3.481785945	NM_052864 // TIFA // TRAF-interacting protein with forkhead-associated domain // 4q25 // 92610 /// ENST00000361717 // TIFA // TRAF-interacting protein with forkhead-associated domain // 4q25 // 92610 /// BC008294 // TIFA // TRAF-interacting protein with forkhead-associated domain // 4q25 // 92610
NM_012452	TNFRSF13B	down	3747522	-0.28746736	9.181173636	-2.695714707	0.01419107	0.306566447	-3.482611655	NM_012452 // TNFRSF13B // tumor necrosis factor receptor superfamily, member 13B // 17p11.2 // 23495 /// ENST00000261652 // TNFRSF13B // tumor necrosis factor receptor superfamily, member 13B // 17p11.2 // 23495 /// AF023614 // TNFRSF13B // tumor necrosis factor receptor superfamily, member 13B // 17p11.2 // 23495 /// ENST00000343345 // TNFRSF13B // tumor necrosis factor receptor superfamily, member 13B // 17p11.2 // 23495
NM_014631	SH3PXD2A	down	3304853	-0.215723631	7.547524026	-2.694745629	0.014220886	0.30685621	-3.48456423	NM_014631 // SH3PXD2A // SH3 and PX domains 2A // 10q24.33 // 9644 /// ENST00000355946 // SH3PXD2A // SH3 and PX domains 2A // 10q24.33 // 9644 /// ENST00000369774 // SH3PXD2A // SH3 and PX domains 2A // 10q24.33 // 9644 /// ENST00000315994 // SH3PXD2A // SH3 and PX domains 2A // 10q24.33 // 9644 /// AB007878 // SH3PXD2A // SH3 and PX domains 2A // 10q24.33 // 9644
NM_003033	ST3GAL1	down	3154398	-0.325350791	6.550485685	-2.693499351	0.014259318	0.30733101	-3.487074873	NM_003033 // ST3GAL1 // ST3 beta-galactoside alpha-2,3-sialyltransferase 1 // 8q24.22 // 6482 /// NM_173344 // ST3GAL1 // ST3 beta-galactoside alpha-2,3-sialyltransferase 1 // 8q24.22 // 6482 /// ENST00000319914 // ST3GAL1 // ST3 beta-galactoside alpha-2,3-sialyltransferase 1 // 8q24.22 // 6482 /// ENST00000395320 // ST3GAL1 // ST3 beta-galactoside alpha-2,3-sialyltransferase 1 // 8q24.22 // 6482 /// BX648001 // ST3GAL1 // ST3 beta-galactoside alpha-2,3-sialyltransferase 1 // 8q24.22 // 6482 /// BX537506 // LOC286167 // hypothetical LOC286167 // 8q24.22 // 286167
NM_003200	TCF3	down	3845365	-0.218536238	9.290525035	-2.692541446	0.014288924	0.30761472	-3.489004238	NM_003200 // TCF3 // transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47) // 19p13.3 // 6929 /// ENST00000262965 // TCF3 // transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47) // 19p13.3 // 6929 /// M31523 // TCF3 // transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47) // 19p13.3 // 6929 /// ENST00000344749 // TCF3 // transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47) // 19p13.3 // 6929 /// ENST00000395423 // TCF3 // transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47) // 19p13.3 // 6929
NM_003025	SH3GL1	up	3846742	0.143192132	9.473537204	2.690363606	0.014356453	0.308596889	-3.493389604	NM_003025 // SH3GL1 // SH3-domain GRB2-like 1 // 19p13.3 // 6455 /// ENST00000269886 // SH3GL1 // SH3-domain GRB2-like 1 // 19p13.3 // 6455 /// BC098565 // SH3GL1 // SH3-domain GRB2-like 1 // 19p13.3 // 6455
NM_005325	HIST1H1A	down	2946194	-0.732185852	6.274424612	-2.689534242	0.014382249	0.308596889	-3.495059223	NM_005325 // HIST1H1A // histone cluster 1, H1a // 6p21.3 // 3024 /// ENST00000244573 // HIST1H1A // histone cluster 1, H1a // 6p21.3 // 3024 /// BC101593 // HIST1H1A // histone cluster 1, H1a // 6p21.3 // 3024
NM_016122	CCDC41	up	3466110	0.274854865	7.206500509	2.68947694	0.014384033	0.308596889	-3.495174571	NM_016122 // CCDC41 // coiled-coil domain containing 41 // 12q22 // 51134 /// NM_001042399 // CCDC41 // coiled-coil domain containing 41 // 12q22 // 51134 /// ENST00000397809 // CCDC41 // coiled-coil domain containing 41 // 12q22 // 51134 /// ENST00000339839 // CCDC41 // coiled-coil domain containing 41 // 12q22 // 51134 /// AF155115 // CCDC41 // coiled-coil domain containing 41 // 12q22 // 51134 /// BC072679 // RBMS2 // RNA binding motif, single stranded interacting protein 2 // 12q13.3 // 5939 /// ENST00000397807 // CCDC41 // coiled-coil domain containing 41 // 12q22 // 51134
NM_003071	HLTF	down	2700197	-0.388636398	7.914537277	-2.685142734	0.014519576	0.31114802	-3.503896108	NM_003071 // HLTF // helicase-like transcription factor // 3q25.1-q26.1 // 6596 /// NM_139048 // HLTF // helicase-like transcription factor // 3q25.1-q26.1 // 6596 /// ENST00000310053 // HLTF // helicase-like transcription factor // 3q25.1-q26.1 // 6596 /// BC044659 // HLTF // helicase-like transcription factor // 3q25.1-q26.1 // 6596 /// ENST00000392913 // HLTF // helicase-like transcription factor // 3q25.1-q26.1 // 6596 /// ENST00000392912 // HLTF // helicase-like transcription factor // 3q25.1-q26.1 // 6596
NM_018134	IQCC	up	2328767	0.196198463	6.523495399	2.683593867	0.014568307	0.311588675	-3.507011312	NM_018134 // IQCC // IQ motif containing C // 1p36.11-p34.2 // 55721 /// ENST00000291358 // IQCC // IQ motif containing C // 1p36.11-p34.2 // 55721 /// AK223272 // IQCC // IQ motif containing C // 1p36.11-p34.2 // 55721
NM_024616	C3orf52	up	2636062	0.298346517	6.341573635	2.682810479	0.014593013	0.311588675	-3.508586619	NM_024616 // C3orf52 // chromosome 3 open reading frame 52 // 3q13.2 // 79669 /// ENST00000264848 // C3orf52 // chromosome 3 open reading frame 52 // 3q13.2 // 79669 /// AY830714 // C3orf52 // chromosome 3 open reading frame 52 // 3q13.2 // 79669 /// AK125521 // GCET2 // germinal center expressed transcript 2 // 3q13.2 // 257144
NM_003621	PPFIBP2	down	3319137	-0.190205147	8.384100677	-2.682258419	0.014610448	0.311588675	-3.509696627	NM_003621 // PPFIBP2 // PTPRF interacting protein, binding protein 2 (liprin beta 2) // 11p15.4 // 8495 /// ENST00000299492 // PPFIBP2 // PTPRF interacting protein, binding protein 2 (liprin beta 2) // 11p15.4 // 8495 /// BC021714 // PPFIBP2 // PTPRF interacting protein, binding protein 2 (liprin beta 2) // 11p15.4 // 8495
NM_004759	MAPKAPK2	down	2376922	-0.208723403	9.672701262	-2.682013533	0.014618188	0.311588675	-3.510188979	NM_004759 // MAPKAPK2 // mitogen-activated protein kinase-activated protein kinase 2 // 1q32 // 9261 /// NM_032960 // MAPKAPK2 // mitogen-activated protein kinase-activated protein kinase 2 // 1q32 // 9261 /// ENST00000294981 // MAPKAPK2 // mitogen-activated protein kinase-activated protein kinase 2 // 1q32 // 9261 /// ENST00000367103 // MAPKAPK2 // mitogen-activated protein kinase-activated protein kinase 2 // 1q32 // 9261 /// BC052584 // MAPKAPK2 // mitogen-activated protein kinase-activated protein kinase 2 // 1q32 // 9261
NM_006191	PA2G4	up	3417309	0.19029114	11.66560499	2.681723853	0.014627349	0.311588675	-3.510771365	NM_006191 // PA2G4 // proliferation-associated 2G4, 38kDa // 12q13.2 // 5036 /// ENST00000303305 // PA2G4 // proliferation-associated 2G4, 38kDa // 12q13.2 // 5036 /// BC001951 // PA2G4 // proliferation-associated 2G4, 38kDa // 12q13.2 // 5036
NM_017490	MARK2	down	3334025	-0.145923456	8.635302107	-2.680804871	0.014656448	0.311588675	-3.512618742	NM_017490 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// NM_004954 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// NM_001039469 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// NM_001039468 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// ENST00000315032 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// ENST00000377810 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// ENST00000377809 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// ENST00000361128 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// AK290339 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// ENST00000350490 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011 /// ENST00000265458 // MARK2 // MAP/microtubule affinity-regulating kinase 2 // 11q12-q13 // 2011
NM_018714	COG1	up	3733938	0.151742785	8.036270566	2.680421003	0.014668619	0.311588675	-3.513390329	NM_018714 // COG1 // component of oligomeric golgi complex 1 // 17q25.1 // 9382 /// ENST00000299886 // COG1 // component of oligomeric golgi complex 1 // 17q25.1 // 9382 /// AB037802 // COG1 // component of oligomeric golgi complex 1 // 17q25.1 // 9382
NM_002755	MAP2K1	down	3598662	-0.171764973	10.0978418	-2.680270866	0.014673382	0.311588675	-3.513692094	NM_002755 // MAP2K1 // mitogen-activated protein kinase kinase 1 // 15q22.1-q22.33 // 5604 /// ENST00000307102 // MAP2K1 // mitogen-activated protein kinase kinase 1 // 15q22.1-q22.33 // 5604 /// AK291500 // MAP2K1 // mitogen-activated protein kinase kinase 1 // 15q22.1-q22.33 // 5604
NM_004165	RRAD	up	3695343	0.613907979	7.381241109	2.676294142	0.014800074	0.313614998	-3.521682311	NM_004165 // RRAD // Ras-related associated with diabetes // 16q22 // 6236 /// ENST00000299759 // RRAD // Ras-related associated with diabetes // 16q22 // 6236 /// BC057815 // RRAD // Ras-related associated with diabetes // 16q22 // 6236
NM_001008387	REG3G	up	2490299	0.175312335	4.333337305	2.675863497	0.014813856	0.313614998	-3.522547266	NM_001008387 // REG3G // regenerating islet-derived 3 gamma // 2p12 // 130120 /// NM_198448 // REG3G // regenerating islet-derived 3 gamma // 2p12 // 130120 /// ENST00000272324 // REG3G // regenerating islet-derived 3 gamma // 2p12 // 130120 /// ENST00000393897 // REG3G // regenerating islet-derived 3 gamma // 2p12 // 130120 /// AB161038 // REG3G // regenerating islet-derived 3 gamma // 2p12 // 130120 /// AY544128 // REG3A // regenerating islet-derived 3 alpha // 2p12 // 5068 /// ENST00000377446 // REG3G // regenerating islet-derived 3 gamma // 2p12 // 130120
NM_005786	TSHZ1	down	3794056	-0.170753029	6.798808338	-2.675699838	0.014819097	0.313614998	-3.52287596	NM_005786 // TSHZ1 // teashirt zinc finger homeobox 1 // 18q22.3 // 10194 /// ENST00000322038 // TSHZ1 // teashirt zinc finger homeobox 1 // 18q22.3 // 10194 /// ENST00000397892 // TSHZ1 // teashirt zinc finger homeobox 1 // 18q22.3 // 10194 /// AB210042 // TSHZ1 // teashirt zinc finger homeobox 1 // 18q22.3 // 10194
NM_006586	CNPY3	down	2907459	-0.193977362	10.64613204	-2.67457685	0.014855105	0.313694145	-3.525131134	NM_006586 // CNPY3 // canopy 3 homolog (zebrafish) // 6pter-p12.1 // 10695 /// ENST00000372836 // CNPY3 // canopy 3 homolog (zebrafish) // 6pter-p12.1 // 10695 /// ENST00000311628 // CNPY3 // canopy 3 homolog (zebrafish) // 6pter-p12.1 // 10695 /// ENST00000394142 // CNPY3 // canopy 3 homolog (zebrafish) // 6pter-p12.1 // 10695 /// ENST00000336842 // CNPY3 // canopy 3 homolog (zebrafish) // 6pter-p12.1 // 10695 /// AK090425 // CNPY3 // canopy 3 homolog (zebrafish) // 6pter-p12.1 // 10695
NM_002600	PDE4B	up	2340529	0.245364618	7.581717427	2.674394749	0.014860952	0.313694145	-3.525496788	NM_002600 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// NM_001037341 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// NM_001037340 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// NM_001037339 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// ENST00000329654 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// ENST00000371049 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// ENST00000341517 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// ENST00000371045 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// L20966 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142 /// ENST00000371048 // PDE4B // phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) // 1p31 // 5142
NM_020532	RTN4	down	2553576	-0.144164074	8.692087243	-2.674015353	0.01487314	0.313694145	-3.52625857	NM_020532 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// NM_207520 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// NM_207521 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// NM_153828 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// NM_007008 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// ENST00000337526 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// ENST00000394611 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// ENST00000357732 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// ENST00000357376 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// ENST00000317610 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// ENST00000394609 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// BC150182 // RTN4 // reticulon 4 // 2p16.3 // 57142 /// ENST00000354474 // RTN4 // reticulon 4 // 2p16.3 // 57142
NM_138285	NUP35	down	2518743	-0.256955004	8.67957929	-2.673270278	0.014897104	0.313845751	-3.527754449	NM_138285 // NUP35 // nucleoporin 35kDa // 2q32.1 // 129401 /// ENST00000295119 // NUP35 // nucleoporin 35kDa // 2q32.1 // 129401 /// BC047029 // NUP35 // nucleoporin 35kDa // 2q32.1 // 129401
NM_003215	TEC	down	2768396	-0.238010606	8.645024617	-2.672046412	0.014936547	0.314322755	-3.530211188	NM_003215 // TEC // tec protein tyrosine kinase // 4p12 // 7006 /// ENST00000381501 // TEC // tec protein tyrosine kinase // 4p12 // 7006 /// ENST00000258070 // TEC // tec protein tyrosine kinase // 4p12 // 7006 /// D29767 // TEC // tec protein tyrosine kinase // 4p12 // 7006
NM_020242	KIF15	down	2620256	-0.353002017	6.904043711	-2.66946295	0.015020134	0.315135473	-3.535395465	NM_020242 // KIF15 // kinesin family member 15 // 3p21.31 // 56992 /// ENST00000326047 // KIF15 // kinesin family member 15 // 3p21.31 // 56992 /// AB035898 // KIF15 // kinesin family member 15 // 3p21.31 // 56992 /// ENST00000396031 // KIF15 // kinesin family member 15 // 3p21.31 // 56992 /// ENST00000359545 // KIF15 // kinesin family member 15 // 3p21.31 // 56992
