NCBI.refseq	mouse.gene.symbol	chr	num.cellline.eligible	num.cellline.mono	num.cellline.mono.trend
NR_027828	Ncrna00081	chr19	4	0	0
NM_001162909	Ncrna00085	chr17	0	0	0
NR_028086	Ncrna00086	chrX	0	0	0
NM_019681	Ncs1	chr2	4	0	0
NM_021607	Ncstn	chr1	4	0	1
NM_023668	Ndel1	chr11	4	0	0
NM_022996	Ndfip1	chr18	4	0	0
NM_029561	Ndfip2	chr14	4	0	0
NM_010882	Ndn	chr7	3	3	0
NM_023239	Ndnl2	chr7	4	0	1
NM_001082476	Ndor1	chr2	3	0	0
NM_010883	Ndp	chrX	4	4	0
NM_008681	Ndrg1	chr15	3	0	1
NM_013865	Ndrg3	chr2	1	0	0
NM_008306	Ndst1	chr18	4	0	0
NM_010811	Ndst2	chr14	4	0	0
NM_031186	Ndst3	chr3	0	0	0
NM_022565	Ndst4	chr3	0	0	0
NM_019443	Ndufa1	chrX	4	4	0
NM_024197	Ndufa10	chr1	4	0	0
NM_027244	Ndufa11	chr17	4	0	0
NM_010885	Ndufa2	chr18	4	0	0
NM_025348	Ndufa3	chr7	4	0	0
NM_010886	Ndufa4	chr6	4	0	0
NM_026614	Ndufa5	chr6	4	0	0
NM_025987	Ndufa6	chr15	4	0	0
NM_026703	Ndufa8	chr2	4	0	0
NM_025358	Ndufa9	chr6	4	0	0
NM_028177	Ndufab1	chr7	4	0	0
NM_001127346	Ndufaf2	chr13	4	0	2
NM_023247	Ndufaf3	chr9	4	1	0
NM_026742	Ndufaf4	chr4	4	0	3
NM_019435	Ndufb11	chrX	4	4	0
NM_026612	Ndufb2	chr6	4	0	0
NM_025597	Ndufb3	chr1	4	0	1
NM_026610	Ndufb4	chr16	4	0	0
NM_025316	Ndufb5	chr3	4	2	0
NM_026061	Ndufb8	chr19	4	0	0
NM_023172	Ndufb9	chr15	4	0	0
NM_025523	Ndufc1	chr3	4	0	0
NM_024220	Ndufc2	chr7	4	0	0
NM_026688	Ndufs3	chr2	4	0	0
NM_010887	Ndufs4	chr13	4	0	0
NM_001030274	Ndufs5	chr4	3	2	0
NM_010888	Ndufs6	chr13	0	0	0
NM_029272	Ndufs7	chr10	4	0	0
NM_144870	Ndufs8	chr19	4	0	0
NM_133666	Ndufv1	chr19	4	0	0
NM_028388	Ndufv2	chr17	4	0	0
NM_001083891	Ndufv3	chr17	2	0	1
NM_030087	Ndufv3	chr17	4	1	0
NR_003513	Neat1	chr19	3	3	0
NM_028757	Nebl	chr2	1	0	0
NM_178617	Necab1	chr4	0	0	0
NM_026267	Necap1	chr6	4	0	0
NM_010890	Nedd4	chr9	4	0	0
NM_001114386	Nedd4l	chr18	0	0	0
NM_017464	Nedd9	chr13	0	0	0
NM_001039094	Negr1	chr3	3	0	0
NM_028347	Neil1	chr9	4	0	0
NM_175089	Nek1	chr8	4	0	0
NM_011849	Nek4	chr14	4	0	0
NM_177898	Nek5	chr8	0	0	0
NM_021605	Nek7	chr1	4	0	1
NM_080849	Nek8	chr11	4	0	1
NM_145138	Nek9	chr12	4	0	0
NM_016743	Nell2	chr15	4	0	1
NM_025424	Nenf	chr1	4	0	0
NM_016701	Nes	chr3	4	0	0
NM_001047159	Net1	chr13	0	0	0
NM_144946	Neto1	chr18	4	0	0
NM_001081324	Neto2	chr8	4	0	3
NM_010893	Neu1	chr17	4	0	0
NM_016720	Neu3	chr7	0	0	0
NM_173772	Neu4	chr1	1	0	0
NM_001081656	Neurl1B	chr17	4	0	0
NM_001082974	Neurl2	chr2	0	0	0
NM_001013414	Neurl4	chr11	4	0	0
NM_010894	Neurod1	chr2	0	0	0
NM_199465	Nexn	chr3	0	0	0
NM_010897	Nf1	chr11	4	0	0
NM_010898	Nf2	chr11	4	0	0
NM_001160318	Nfasc	chr1	0	0	0
NM_182716	Nfasc	chr1	0	0	0
NM_010900	Nfatc2ip	chr7	4	0	0
NM_008685	Nfe2	chr15	0	0	0
NM_010902	Nfe2l2	chr2	4	0	0
NM_010903	Nfe2l3	chr6	1	0	0
NM_017373	Nfil3	chr13	2	0	1
NM_008689	Nfkb1	chr3	4	0	0
NM_010907	Nfkbia	chr12	4	0	1
NM_010908	Nfkbib	chr7	4	0	0
NM_008690	Nfkbie	chr17	3	0	0
NM_010909	Nfkbil1	chr17	4	0	1
NM_183091	Nfkbil2	chr15	3	0	0
NM_172766	Nfrkb	chr9	4	0	0
NM_023739	Nfx1	chr4	4	0	0
NM_133921	Nfxl1	chr5	4	0	1
NM_010914	Nfyb	chr10	4	0	0
NM_033217	Ngfr	chr11	0	0	0
NM_021504	Ngly1	chr14	1	0	1
NR_028053	Ngrn	chr7	0	0	0
NM_175340	Nhlrc1	chr13	0	0	0
NM_025811	Nhlrc2	chr19	4	0	0
NM_172501	Nhlrc3	chr3	4	0	3
NM_011482	Nhp2l1	chr15	4	0	0
NM_001081052	Nhs	chrX	0	0	0
NM_001163610	Nhsl2	chrX	0	0	0
NM_025449	Nicn1	chr9	4	0	1
NM_010917	Nid1	chr13	2	1	0
NM_008695	Nid2	chr14	1	0	0
NM_022988	Nif3l1	chr1	4	0	0
NM_001081453	Nin	chr12	2	0	0
NM_008697	Nin	chr12	0	0	0
NM_013610	Ninj1	chr13	4	0	0
NM_016718	Ninj2	chr6	0	0	0
NM_207204	Ninl	chr2	2	0	0
NM_153578	Nipa1	chr7	4	0	0
NM_023647	Nipa2	chr7	4	0	0
NM_145469	Nipal2	chr15	0	0	0
NM_028995	Nipal3	chr4	3	0	0
NM_172524	Nipal4	chr11	0	0	0
NM_008698	Nipsnap1	chr11	4	1	0
NM_025623	Nipsnap3b	chr4	4	0	0
NM_022656	Nisch	chr14	4	0	0
NM_023175	Nit2	chr16	4	0	0
NM_025998	Nkain1	chr4	4	1	2
NM_001013411	Nkain2	chr10	0	0	0
NM_021426	Nkain4	chr2	0	0	0
NM_025937	Nkap	chrX	4	4	0
NM_028186	Nkd2	chr13	0	0	0
NM_023526	Nkiras1	chr14	4	0	2
NM_028024	Nkiras2	chr11	4	0	1
NM_029891	Nkrf	chrX	3	3	0
NM_010918	Nktr	chr9	4	0	0
NM_145431	Nle1	chr11	4	0	0
NM_001163387	Nlgn1	chr3	0	0	0
NM_138666	Nlgn1	chr3	0	0	0
NM_198862	Nlgn2	chr11	4	0	0
NM_172932	Nlgn3	chrX	4	4	0
NM_008702	Nlk	chr11	4	0	0
NM_029447	Nln	chr13	4	0	0
NM_177690	Nlrp2	chr7	0	0	0
NM_026523	Nmb	chr7	1	0	1
NM_133787	Nmd3	chr3	4	0	0
NM_008704	Nme1	chr11	4	0	0
NM_001077529	Nme2	chr11	4	0	1
NM_008705	Nme2	chr11	4	0	0
NM_019730	Nme3	chr17	4	0	1
NM_019731	Nme4	chr17	4	0	1
NM_080637	Nme5	chr18	1	0	0
NM_018757	Nme6	chr9	4	0	1
NM_138314	Nme7	chr1	4	1	2
NM_178071	Nme7	chr1	0	0	0
NM_133435	Nmnat1	chr4	4	0	0
NM_175460	Nmnat2	chr1	4	0	1
NM_026393	Nmral1	chr16	4	0	0
NM_008707	Nmt1	chr11	4	0	0
NM_008708	Nmt2	chr2	3	0	1
NM_008710	Nnt	chr13	0	0	0
NM_021315	Noc3l	chr19	4	0	0
NM_153570	Noc4l	chr5	4	0	0
NM_001008421	Nol10	chr12	4	0	0
NM_133702	Nol11	chr11	0	0	0
NM_133800	Nol12	chr15	4	0	1
NM_199024	Nol4	chr18	0	0	0
NM_139236	Nol6	chr4	4	0	0
NM_023554	Nol7	chr13	4	0	0
NM_001081350	Nol8	chr13	4	0	0
NM_001159599	Nol9	chr4	4	0	0
NM_001033457	Nom1	chr5	4	0	0
NM_153057	Nomo1	chr7	4	0	0
NM_023144	Nono	chrX	4	4	0
NM_025403	Nop10	chr2	4	0	0
NM_029278	Nop14	chr5	4	0	0
NM_178605	Nop16	chr13	4	0	0
NM_138747	Nop2	chr6	4	0	0
NM_024193	Nop56	chr2	4	0	0
NM_018868	Nop58	chr1	4	0	1
NM_008713	Nos3	chr5	0	0	0
NM_008714	Notch1	chr2	4	0	0
NM_010928	Notch2	chr3	3	0	0
NM_008716	Notch3	chr17	4	1	0
NM_175263	Notum	chr11	0	0	0
NM_021361	Nova1	chr12	4	0	1
NM_001029877	Nova2	chr7	0	0	0
NM_015760	Nox4	chr7	0	0	0
NM_013780	Npas3	chr12	4	0	0
NM_153553	Npas4	chr19	1	0	0
NM_001081152	Npat	chr9	4	0	0
NM_008720	Npc1	chr18	4	0	0
NM_023409	Npc2	chr12	4	0	0
NM_008721	Npdc1	chr2	4	0	0
NM_213733	Npepl1	chr2	4	1	0
NM_008942	Npepps	chr11	4	0	0
NM_016902	Nphp1	chr2	4	0	0
NM_028721	Nphp3	chr9	1	0	0
NM_153424	Nphp4	chr4	0	0	0
NM_199469	Nploc4	chr11	4	0	0
NM_008722	Npm1	chr11	4	0	0
NM_001029836	Npnt	chr3	0	0	0
NM_008727	Npr1	chr3	1	0	0
NM_173788	Npr2	chr4	3	0	0
NM_018879	Nprl2	chr9	4	0	1
NM_181569	Nprl3	chr11	4	0	0
NM_175678	Npsr1	chr9	0	0	0
NM_009145	Nptn	chr9	4	0	0
NM_008730	Nptx1	chr11	4	0	0
NM_016789	Nptx2	chr5	1	1	0
NM_030689	Nptxr	chr15	0	0	0
NM_021892	Npvf	chr6	0	0	0
NM_023456	Npy	chr6	0	0	0
NM_008706	Nqo1	chr8	0	0	0
NM_001163241	Nqo2	chr13	0	0	0
NM_145434	Nr1d1	chr11	3	0	0
NM_011584	Nr1d2	chr14	4	0	0
NM_009473	Nr1h2	chr7	4	0	0
NM_011629	Nr2c1	chr10	4	0	1
NM_011630	Nr2c2	chr6	4	0	0
NM_152229	Nr2e1	chr10	2	0	0
NM_010151	Nr2f1	chr13	4	0	0
NM_010150	Nr2f6	chr8	4	0	0
NM_008173	Nr3c1	chr18	4	0	0
NM_001083906	Nr3c2	chr8	2	1	0
NM_010444	Nr4a1	chr15	2	0	0
NM_026012	Nradd	chr9	1	1	0
NM_025980	Nrarp	chr2	2	0	0
NM_010937	Nras	chr3	4	0	0
NM_001036293	Nrbf2	chr10	4	0	0
NM_147201	Nrbp1	chr5	4	0	0
NM_144847	Nrbp2	chr15	3	0	1
NM_001146031	Nrcam	chr12	0	0	0
NM_176930	Nrcam	chr12	0	0	0
NM_146150	Nrd1	chr4	4	0	0
NM_001167891	Nrg2	chr18	0	0	0
NM_022029	Nrgn	chr9	2	0	0
NM_173440	Nrip1	chr16	4	0	1
NM_134122	Nrm	chr17	4	0	4
NM_153529	Nrn1	chr13	0	0	0
NM_008737	Nrp1	chr8	4	0	0
NM_177284	Nrxn1	chr17	2	0	1
NM_020253	Nrxn2	chr19	4	0	0
NM_021552	Nsa2	chr13	4	0	0
NM_008739	Nsd1	chr13	4	0	0
NM_010941	Nsdhl	chrX	4	4	0
NM_008740	Nsf	chr11	4	0	0
NM_198326	Nsfl1c	chr2	4	0	0
NM_010942	Nsg1	chr5	4	0	0
NM_010945	Nsmaf	chr4	4	0	0
NM_026330	Nsmce1	chr7	4	0	0
NM_001164604	Nsmce2	chr15	0	0	0
NM_026746	Nsmce2	chr15	4	0	0
NM_001162855	Nsmce4a	chr7	4	0	0
NM_178925	Nsun3	chr16	1	0	0
NM_028142	Nsun4	chr4	4	0	0
NM_145414	Nsun5	chr5	4	0	1
NM_027602	Nsun7	chr5	0	0	0
NM_015807	Nt5c	chr11	4	0	0
NM_001085502	Nt5c1a	chr4	0	0	0
NM_026004	Nt5c3	chr6	4	0	0
NM_001102650	Nt5c3l	chr11	4	0	0
NM_176968	Nt5dc1	chr10	3	0	1
NM_027289	Nt5dc2	chr14	4	0	0
NM_175331	Nt5dc3	chr10	4	0	0
NM_011851	Nt5e	chr9	0	0	0
NM_134029	Nt5m	chr11	4	0	1
NM_010946	Ntan1	chr16	3	0	2
NM_172290	Ntm	chr9	3	0	2
NM_008744	Ntn1	chr11	4	0	0
NM_021320	Ntn4	chr10	4	0	1
NM_001025074	Ntrk2	chr13	2	0	0
NM_008745	Ntrk2	chr13	4	0	0
NM_008746	Ntrk3	chr7	0	0	0
NM_182809	Ntrk3	chr7	4	0	1
NM_001004363	Nuak1	chr10	1	0	0
NM_016736	Nub1	chr5	4	0	0
NM_011955	Nubp1	chr16	4	0	0
NM_011956	Nubp2	chr17	4	0	0
NM_029760	Nubpl	chr12	1	0	0
NM_001130479	Nucb2	chr7	0	0	0
NM_026023	Nudcd2	chr11	4	0	0
NM_173748	Nudcd3	chr11	4	0	0
NM_008637	Nudt1	chr5	4	0	1
NM_001031664	Nudt10	chrX	0	0	0
NM_021431	Nudt11	chrX	3	3	0
NM_026497	Nudt12	chr17	4	2	2
NM_026341	Nudt13	chr14	4	1	2
NM_172527	Nudt15	chr14	3	0	0
NM_025839	Nudt16l1	chr16	4	0	0
NM_153136	Nudt18	chr14	3	0	0
NM_033080	Nudt19	chr7	4	0	1
NM_025539	Nudt2	chr4	4	0	0
NM_026675	Nudt22	chr19	4	0	0
NM_019837	Nudt3	chr17	4	0	0
NM_027722	Nudt4	chr10	4	0	2
NM_016918	Nudt5	chr2	4	0	1
NM_153561	Nudt6	chr3	1	0	0
NM_025529	Nudt8	chr19	1	0	0
NM_028794	Nudt9	chr5	4	0	0
NM_023284	Nuf2	chr1	4	0	1
NM_013745	Nufip1	chr14	4	0	1
NM_001024205	Nufip2	chr11	4	0	0
NM_133947	Numa1	chr7	4	0	0
NM_010950	Numbl	chr7	4	0	1
NM_134010	Nup107	chr10	4	0	0
NM_172288	Nup133	chr8	4	0	0
NM_175749	Nup153	chr13	4	0	2
NM_133227	Nup155	chr15	4	0	0
NM_021512	Nup160	chr2	4	0	0
NM_198304	Nup188	chr2	4	0	0
NM_027513	Nup205	chr6	4	0	0
NM_018815	Nup210	chr6	4	0	1
NM_172268	Nup214	chr2	4	0	0
NM_027091	Nup35	chr2	4	0	0
NM_027191	Nup37	chr10	0	0	0
NM_145706	Nup43	chr10	4	0	0
NM_016714	Nup50	chr15	4	0	0
NM_183392	Nup54	chr5	4	0	0
NM_053074	Nup62	chr7	4	0	0
NM_001002929	Nup85	chr11	4	0	0
NM_172410	Nup93	chr8	1	1	0
NM_022979	Nup98	chr7	4	0	0
NM_170591	Nupl1	chr14	4	0	0
NM_019738	Nupr1	chr7	3	1	2
NM_030250	Nus1	chr10	4	0	0
NM_026171	Nvl	chr1	4	0	0
NM_176940	Nwd1	chr8	4	0	0
NM_016813	Nxf1	chr19	4	0	0
NM_008750	Nxn	chr11	4	0	0
NM_008751	Nxph1	chr6	4	0	1
NM_130858	Nxph3	chr11	0	0	0
NM_001110159	Nxt1	chr2	0	0	0
NM_019761	Nxt1	chr2	1	0	0
NM_172782	Nxt2	chrX	0	0	0
NM_001040072	Nynrin	chr14	0	0	0
NM_178644	Oaf	chr9	4	0	0
NM_016978	Oat	chr7	4	0	0
NM_008753	Oaz1	chr10	4	0	0
NM_010952	Oaz2	chr9	4	0	0
NM_016901	Oaz3	chr3	0	0	0
NM_175360	Obfc1	chr19	4	0	2
NM_028696	Obfc2a	chr1	0	0	0
NM_027257	Obfc2b	chr10	4	0	0
NM_178884	Obsl1	chr1	4	0	1
NM_021879	Oca2	chr7	0	0	0
NM_029865	Ocel1	chr8	3	0	1
NM_001159889	Ociad1	chr5	4	0	0
NM_023429	Ociad1	chr5	0	0	0
NM_026950	Ociad2	chr5	2	0	0
NM_177215	Ocrl	chrX	4	4	0
NM_011858	Odz4	chr7	0	0	0
NM_177429	Ofd1	chrX	4	4	0
NM_010956	Ogdh	chr11	4	0	0
NM_001081130	Ogdhl	chr14	4	0	2
NM_025671	Ogfod2	chr5	4	0	0
NM_031373	Ogfr	chr2	4	0	0
NM_001081079	Ogfrl1	chr1	3	0	0
NM_010957	Ogg1	chr6	4	0	2
NM_139144	Ogt	chrX	4	4	0
NM_025942	Ola1	chr2	4	2	1
NM_173777	Olfm2	chr9	4	1	2
NM_172907	Olfml1	chr7	4	1	2
NM_133859	Olfml3	chr3	4	0	2
NM_001011780	Olfr287	chr15	2	2	0
NM_147100	Olfr613	chr7	2	2	0
NM_016968	Olig1	chr16	4	0	0
NM_016967	Olig2	chr16	4	0	0
NM_025909	Oma1	chr4	4	0	0
NM_019409	Omg	chr11	3	0	0
NM_194268	Onecut2	chr18	0	0	0
NM_133752	Opa1	chr16	4	0	0
NM_207525	Opa3	chr7	4	0	0
NM_153520	Opalin	chr19	1	0	0
NM_177906	Opcml	chr9	3	1	0
NM_052976	Ophn1	chrX	4	4	0
NM_153122	Oplah	chr15	4	0	0
NM_010098	Opn3	chr1	4	1	2
NM_011012	Oprl1	chr2	2	0	1
NM_181848	Optn	chr2	4	0	1
NM_175423	Orai1	chr5	4	0	2
NM_178751	Orai2	chr5	3	0	1
NM_198424	Orai3	chr7	4	0	0
NM_011015	Orc1l	chr4	3	2	1
NM_008765	Orc2l	chr1	3	0	0
NM_011958	Orc4l	chr2	0	0	0
NR_033442	Orc4l	chr2	0	0	0
NM_011959	Orc5l	chr5	3	1	0
NM_001037757	ORF19	chr17	0	0	0
NM_001003949	ORF61	chr10	4	0	0
NM_145517	Ormdl1	chr1	4	0	0
NM_024180	Ormdl2	chr10	4	0	0
NM_025661	Ormdl3	chr11	4	0	0
NM_001171026	Os9	chr10	0	0	0
NM_001033174	Osbp	chr19	4	0	0
NM_176840	Osbpl11	chr16	4	0	0
NM_207530	Osbpl1a	chr18	4	0	0
NM_144500	Osbpl2	chr2	4	0	0
NM_001163645	Osbpl3	chr6	0	0	0
NM_024289	Osbpl5	chr7	4	0	2
NM_145525	Osbpl6	chr2	4	0	0
NM_001081434	Osbpl7	chr11	3	0	0
NM_001003717	Osbpl8	chr10	0	0	0
NM_175489	Osbpl8	chr10	0	0	0
NM_172701	Oscp1	chr4	1	0	0
NM_133676	Osgep	chr14	4	0	0
NM_028091	Osgepl1	chr1	4	0	0
NM_145950	Osgin2	chr4	4	0	0
NM_011019	Osmr	chr15	0	0	0
NM_025509	Ostc	chr3	4	0	0
NM_017375	Ostf1	chr19	4	0	2
NM_172416	Ostm1	chr10	4	0	0
NM_134150	Otub1	chr19	4	0	0
NM_027715	Otud1	chr2	0	0	0
NM_001081164	Otud4	chr8	4	0	0
NM_138604	Otud5	chrX	4	4	0
NM_152812	Otud6b	chr4	4	0	0
NM_001025613	Otud7b	chr3	0	0	0
NM_011023	Otx1	chr11	0	0	0
NM_027136	Ovca2	chr11	4	0	2
NM_024188	Oxct1	chr15	4	0	0
NM_145460	Oxnad1	chr14	4	0	0
NM_001130166	Oxr1	chr15	3	0	0
NM_027695	Oxsm	chr14	3	0	0
NM_133985	Oxsr1	chr9	4	0	0
NM_001081147	Oxtr	chr6	0	0	0
NM_145526	P2rx3	chr2	0	0	0
NM_011026	P2rx4	chr5	4	0	0
NM_011027	P2rx7	chr5	4	0	0
NM_008772	P2ry1	chr3	0	0	0
NM_027571	P2ry12	chr3	0	0	0
NM_011030	P4ha1	chr10	4	0	0
NM_177161	P4ha3	chr7	1	1	0
NM_011032	P4hb	chr11	4	0	0
NM_028944	P4htm	chr9	0	0	0
NM_011119	Pa2g4	chr10	4	0	0
NM_008774	Pabpc1	chr15	4	0	0
NM_001101479	Pabpc4l	chr3	0	0	0
NM_027032	Pacrg	chr17	0	0	0
NM_025755	Pacrgl	chr5	4	0	0
NM_153129	Pacs1	chr19	4	0	0
NM_001081170	Pacs2	chr12	4	0	0
NM_019458	Paf1	chr7	4	0	0
NM_013625	Pafah1b1	chr11	4	0	0
NM_008775	Pafah1b2	chr9	4	0	0
NM_008776	Pafah1b3	chr7	4	0	2
NM_133880	Pafah2	chr4	1	1	0
NM_053182	Pag1	chr3	3	0	0
NM_025939	Paics	chr5	4	0	0
NM_145457	Paip1	chr13	0	0	0
NM_026420	Paip2	chr18	4	0	0
NM_146169	Paip2b	chr6	4	0	0
NM_011035	Pak1	chr7	2	0	1
NM_026550	Pak1ip1	chr13	4	0	0
NM_177326	Pak2	chr16	4	0	0
NM_008778	Pak3	chrX	1	1	0
NM_027470	Pak4	chr7	1	0	0
NM_001081238	Palb2	chr7	1	0	1
NM_001081390	Palld	chr8	1	0	1
NM_172868	Palm2	chr4	0	0	0
NM_023245	Palmd	chr3	2	0	0
NM_013626	Pam	chr1	4	0	0
NM_173749	Pamr1	chr2	0	0	0
NM_133992	Pan2	chr10	4	0	0
NM_028291	Pan3	chr5	4	0	0
NM_001114339	Pank1	chr19	0	0	0
NM_153501	Pank2	chr2	4	0	0
NM_145962	Pank3	chr11	4	0	0
NM_172990	Pank4	chr4	4	0	0
NM_019482	Panx1	chr9	4	0	0
NM_153783	Paox	chr7	1	0	0
NM_133905	Papd4	chr13	4	0	0
NM_130887	Papln	chr12	0	0	0
NM_011112	Papola	chr12	4	0	0
NM_019943	Papolb	chr5	0	0	0
NM_172555	Papolg	chr11	4	0	0
NM_011863	Papss1	chr3	4	0	0
NM_011864	Papss2	chr19	1	0	0
NM_198422	Paqr3	chr5	4	0	1
NM_198410	Paqr6	chr3	0	0	0
NM_028829	Paqr8	chr1	4	0	0
NM_033620	Pard3	chr8	3	0	0
NM_001081050	Pard3b	chr1	3	0	0
NM_053117	Pard6g	chr18	4	0	1
NM_011960	Parg	chr14	4	0	0
NM_016694	Park2	chr17	1	1	0
NM_020569	Park7	chr4	4	0	0
NM_001005767	Parl	chr16	4	0	0
NM_145562	Parm1	chr5	1	0	0
NM_028761	Parn	chr16	4	0	0
NM_007415	Parp1	chr1	4	0	0
NM_001163576	Parp10	chr15	0	0	0
NM_181402	Parp11	chr6	4	0	0
NM_172893	Parp12	chr6	4	0	1
NM_001039530	Parp14	chr16	0	0	0
NM_177460	Parp16	chr9	0	0	0
NM_009632	Parp2	chr14	4	0	0
NM_001145978	Parp4	chr14	2	0	0
NM_029922	Parp6	chr9	4	0	1
NM_001081009	Parp8	chr13	4	0	0
NM_030253	Parp9	chr16	3	0	0
NM_020606	Parva	chr7	4	0	0
NM_133167	Parvb	chr15	2	2	0
NM_080850	Pask	chr1	4	0	1
NM_172635	Patl1	chr19	4	0	0
NM_019574	Patz1	chr11	4	0	0
NM_054056	Pawr	chr10	0	0	0
NM_013627	Pax6	chr2	4	1	0
NM_018878	Paxip1	chr5	4	0	1
NM_001081251	Pbrm1	chr14	4	0	0
NM_008783	Pbx1	chr1	1	0	0
NM_183355	Pbx1	chr1	4	0	0
NM_017463	Pbx2	chr17	2	0	1
NM_016768	Pbx3	chr2	3	0	1
NM_146131	Pbxip1	chr3	4	1	0
NM_028281	Pcbd2	chr13	4	0	0
NM_021568	Pcbp3	chr10	3	0	1
NM_144844	Pcca	chr14	4	0	0
NM_025835	Pccb	chr9	4	0	0
NM_029357	Pcdh1	chr18	1	0	0
NM_001098170	Pcdh10	chr3	0	0	0
NM_001098171	Pcdh10	chr3	2	0	0
NM_011043	Pcdh10	chr3	0	0	0
NM_001081385	Pcdh11x	chrX	4	4	0
NM_001013753	Pcdh17	chr14	3	0	0
NM_001122758	Pcdh7	chr5	3	0	0
NM_018764	Pcdh7	chr5	0	0	0
NM_009961	Pcdha10	chr18	0	0	0
NM_138662	Pcdha3	chr18	0	0	0
NM_009959	Pcdha5	chr18	0	0	0
NM_201243	Pcdha8	chr18	0	0	0
NM_001003672	Pcdhac2	chr18	1	0	0
NM_053135	Pcdhb10	chr18	4	1	1
NM_053136	Pcdhb11	chr18	4	1	1
NM_053137	Pcdhb12	chr18	3	1	0
NM_053138	Pcdhb13	chr18	2	1	0
NM_053139	Pcdhb14	chr18	4	1	1
NM_053140	Pcdhb15	chr18	2	0	0
NM_053141	Pcdhb16	chr18	4	1	0
NM_053142	Pcdhb17	chr18	4	0	0
NM_053143	Pcdhb18	chr18	4	0	0
NM_053144	Pcdhb19	chr18	3	0	0
NM_053127	Pcdhb2	chr18	3	1	1
NM_053145	Pcdhb20	chr18	3	0	0
NM_053146	Pcdhb21	chr18	0	0	0
NM_053147	Pcdhb22	chr18	2	0	1
NM_053128	Pcdhb3	chr18	1	0	0
NM_053129	Pcdhb4	chr18	3	1	0
NM_053130	Pcdhb5	chr18	4	0	1
NM_053131	Pcdhb6	chr18	2	1	1
NM_053132	Pcdhb7	chr18	2	0	2
NM_053133	Pcdhb8	chr18	3	0	2
NM_053134	Pcdhb9	chr18	3	0	1
NM_033584	Pcdhga1	chr18	2	1	0
NM_033593	Pcdhga10	chr18	0	0	0
NM_033594	Pcdhga11	chr18	0	0	0
NM_033595	Pcdhga12	chr18	1	1	0
NM_033585	Pcdhga2	chr18	0	0	0
NM_033586	Pcdhga3	chr18	0	0	0
NM_033587	Pcdhga4	chr18	0	0	0
NM_033588	Pcdhga5	chr18	0	0	0
NM_033589	Pcdhga6	chr18	1	1	0
NM_033590	Pcdhga7	chr18	1	1	0
NM_033592	Pcdhga9	chr18	0	0	0
NM_033574	Pcdhgb1	chr18	2	1	0
NM_033575	Pcdhgb2	chr18	0	0	0
NM_033576	Pcdhgb4	chr18	0	0	0
NM_033577	Pcdhgb5	chr18	0	0	0
NM_033578	Pcdhgb6	chr18	0	0	0
NM_033579	Pcdhgb7	chr18	1	1	0
NM_033580	Pcdhgb8	chr18	0	0	0
NM_033581	Pcdhgc3	chr18	4	0	0
NM_033582	Pcdhgc4	chr18	0	0	0
NM_029078	Pcf11	chr7	4	0	0
NM_197992	Pcgf1	chr6	3	0	0
NM_172716	Pcgf3	chr5	4	0	0
NM_029508	Pcgf5	chr19	4	0	0
NM_027654	Pcgf6	chr19	4	0	0
NM_178708	Pcid2	chr8	4	0	0
NM_146129	Pcif1	chr2	4	0	1
NM_028994	Pck2	chr14	4	0	0
NM_001110796	Pclo	chr5	0	0	0
NM_011995	Pclo	chr5	0	0	0
NM_008786	Pcmt1	chr10	4	0	0
NM_183028	Pcmtd1	chr1	4	0	1
NM_153594	Pcmtd2	chr2	4	0	0
NM_011045	Pcna	chr2	4	0	0
NM_001024622	Pcnp	chr16	4	0	0
NM_008787	Pcnt	chr10	4	0	0
NM_018814	Pcnx	chr12	4	0	0
NM_144868	Pcnxl3	chr19	4	0	1
NM_008788	Pcolce	chr5	3	0	0
NM_008791	Pcp4	chr16	1	0	0
NM_013892	Pcsk1n	chrX	4	4	0
NM_008793	Pcsk4	chr10	0	0	0
NM_001163144	Pcsk5	chr19	1	0	1
NM_011048	Pcsk6	chr7	2	0	1
NM_008794	Pcsk7	chr9	4	0	0
NM_001162946	Pcx	chr19	0	0	0
NM_025823	Pcyox1	chr6	4	0	0
NM_172832	Pcyox1l	chr18	4	0	0
NM_024229	Pcyt2	chr11	4	0	0
NM_001033313	Pdap1	chr5	4	0	0
NM_019745	Pdcd10	chr3	4	0	0
NM_011053	Pdcd11	chr19	4	0	0
NM_008799	Pdcd2	chr17	3	0	1
NM_026549	Pdcd2l	chr7	4	0	0
NM_019746	Pdcd5	chr7	4	0	0
NM_011051	Pdcd6	chr13	4	0	0
NM_016688	Pdcd7	chr9	4	0	0
NM_026176	Pdcl	chr2	4	0	0
NM_026850	Pdcl3	chr1	4	0	0
NM_172116	Pddc1	chr7	4	0	0
NM_011866	Pde10a	chr17	4	0	1
NM_178668	Pde12	chr14	4	0	0
NM_008800	Pde1b	chr15	1	0	0
NM_001159953	Pde1c	chr6	0	0	0
NM_011055	Pde3b	chr7	2	0	1
NM_019840	Pde4b	chr4	0	0	0
NM_011056	Pde4d	chr13	4	0	3
NM_177145	Pde4dip	chr3	0	0	0
NM_178080	Pde4dip	chr3	4	0	0
NM_153422	Pde5a	chr3	1	0	0
NM_008806	Pde6b	chr5	0	0	0
NM_013875	Pde7b	chr10	4	0	0
NM_008803	Pde8a	chr7	0	0	0
NM_008804	Pde9a	chr17	1	0	1
