Gene ID	Name	Functional Class	Mean 635	Mean 532	Abundance class	SG enrichment (log2-fold)
AAEL005904	conserved hypothetical protein	DIV	129.3057475	523.45845	Low	-1.952803775
AAEL006157	aldehyde oxidase	RSM	129.2936513	123.1238338	Low	0.703430931
AAEL004628	hypothetical protein	UKN	129.2804725	176.5756375	Low	0.258429559
AAEL017172	ribokinase , catalyses the phosphorlation of ribose to ribose-5phosphate using ATP.	DIV	129.2624625	124.9404588	Low	0.753333475
AAEL011045	pupal cuticle protein, putative	CS	129.2608675	142.1316	Low	0.677243984
AAEL010040	conserved hypothetical protein	DIV	129.2490675	121.2348388	Low	0.38451694
AAEL005014	transient receptor potential channel	TRP	129.2417875	114.0663175	Low	0.86894196
AAEL004663	pseudouridylate synthase	DIV	129.2316125	371.07845	Low	-0.86838852
AAEL011641	transferrin	IMM	129.2271544	839.99285	Low	-2.172863688
AAEL007515	delta(9)-desaturase, putative	MET	129.225625	165.1530625	Low	0.310027429
AAEL015571	conserved hypothetical protein	UKN	129.2180788	276.0684188	Low	-0.674222731
AAEL016644	tRNA-Ala	RTT	129.208525	169.138275	Low	0.255273906
AAEL009499	conserved hypothetical protein	DIV	129.1596475	145.00492	Low	0.161157642
AAEL008888	conserved hypothetical protein	UKN	129.132225	144.1557875	Low	0.523507457
AAEL003209	lachesin	DIV	129.1263263	151.3528613	Low	0.494743749
AAEL014063	activating signal cointegrator 1 complex subunit 3, helc1	DIV	129.1156358	141.4986975	Low	0.490734857
AAEL009668	conserved hypothetical protein	DIV	129.0951575	151.9494475	Low	0.10063624
AAEL014239	conserved hypothetical protein	UKN	129.058175	57.46806	Low	2.045648467
AAEL010624	Osiris, putative	DIV	129.0552263	101.5102938	Low	1.232722516
AAEL012899	meiotic coiled-coil protein, putative	DIV	129.0541188	221.863125	Low	-0.164399507
AAEL007578	shk1 kinase-binding protein	DIV	129.0287463	284.8639688	Low	-0.813153087
AAEL002986	conserved hypothetical protein	DIV	128.9962294	151.6944325	Low	0.48520165
AAEL012594	nuclear lamin L1 alpha, putative	DIV	128.9753013	147.646425	Low	0.876176625
AAEL009304	syntaxin, putative	TRP	128.9747575	161.1657744	Low	0.492020146
AAEL016804	tRNA-Ala	RTT	128.9641	183.4554	Low	0.119682623
AAEL005184	hypothetical protein	UKN	128.934	136.5844125	Low	0.59006388
AAEL004975	zinc finger protein	DIV	128.9257838	138.9619138	Low	0.663117676
AAEL001531	conserved hypothetical protein	DIV	128.9148	150.9735	Low	0.465934154
AAEL003571	factor for adipocyte differentiation	DIV	128.911425	99.85569125	Low	1.238513017
AAEL008077	conserved hypothetical protein	UKN	128.8942788	239.0631594	Low	-0.26112523
AAEL014559	conserved hypothetical protein	UKN	128.8833125	329.27865	Low	-0.690752877
AAEL010293	hypothetical protein	UKN	128.8340688	426.3420713	Low	-1.230404736
AAEL008798	conserved hypothetical protein	DIV	128.8266538	175.3246413	Low	0.251697329
AAEL012000	conserved hypothetical protein	UKN	128.7488875	297.9512875	Low	-0.820690536
AAEL002429	hypothetical protein	UKN	128.7321513	345.5582875	Low	-0.870424276
AAEL010530	dual-specificity protein phosphatase, putative	DIV	128.7176538	306.716455	Low	-0.582670223
AAEL012729	nucleoprotein, putative	DIV	128.71756	106.86667	Low	1.071462241
AAEL016590	tRNA-Leu	RTT	128.716775	179.418725	Low	0.118006809
AAEL001720	hypothetical protein	UKN	128.708375	355.110525	Low	-0.933092896
AAEL008575	regulator of chromosome condensation	DIV	128.6957656	560.470825	Low	-1.913455586
AAEL012487	hypothetical protein	DIV	128.6890663	109.6869863	Low	2.316766033
AAEL012761	cytochrome P450	RSM	128.6709575	154.1580575	Low	0.300390556
AAEL011174	Gustatory receptor 64a, putative	CSR	128.6578625	136.27371	Low	0.264465694
AAEL012197	conserved hypothetical protein	UKN	128.6533213	218.2871625	Low	-0.526897508
AAEL012575	serine protease, putative	IMM	128.646375	161.7919963	Low	0.208974786
AAEL016442	tRNA-Phe	RTT	128.640505	150.9322625	Low	0.450604835
AAEL004054	cytochrome P450	RSM	128.6096988	2020.93375	Low	-3.716355484
AAEL003970	amino acid transporter	TRP	128.5787825	491.4616125	Low	-3.428473337
AAEL005731	forkhead box protein (AaegFOXL)	DIV	128.5712875	241.42125	Low	-0.75660659
AAEL009216	camp-dependent protein kinase type ii regulatory subunit	DIV	128.5230516	218.7753841	Low	-0.190742004
AAEL009754	endophilin b	TRP	128.50448	166.67082	Low	0.364652468
AAEL006979	hypothetical protein	UKN	128.4955413	423.0146175	Low	-1.288035796
AAEL007915	moesin/ezrin/radixin	DIV	128.486745	83.49740875	Low	1.561169034
AAEL005315	conserved hypothetical protein	UKN	128.4664788	114.1332625	Low	0.984007676
AAEL002304	porphobilinogen synthase	MET	128.4439725	369.711705	Low	-1.001828288
AAEL006565	conserved hypothetical protein	UKN	128.4430025	151.79748	Low	0.531844902
AAEL002358	conserved hypothetical protein	DIV	128.4374038	139.7238388	Low	0.487000851
AAEL005637	vegetatible incompatibility protein HET-E-1, putative	DIV	128.4093131	315.3629563	Low	-0.809364778
AAEL013299	serine protease, putative	IMM	128.4024025	169.827645	Low	0.317028561
AAEL003135	conserved hypothetical protein	UKN	128.3786713	245.100725	Low	-0.775723692
AAEL016621	tRNA-Ser	RTT	128.36695	151.389875	Low	0.406349995
AAEL001545	conserved hypothetical protein	DIV	128.35011	190.4656188	Low	-0.321213233
AAEL002770	hypothetical protein	UKN	128.3413825	126.9595794	Low	0.775734763
AAEL007857	hypothetical protein	UKN	128.337795	187.8280388	Low	-0.025041013
AAEL004023	Juvenile hormone-inducible protein, putative	DIV	128.328675	150.7124125	Low	0.34538142
AAEL004000	toll	IMM	128.3212375	134.5086125	Low	0.596469026
AAEL014714	conserved hypothetical protein	UKN	128.2906331	172.4588563	Low	0.567779215
AAEL006284	hypothetical protein	UKN	128.2906	132.5319863	Low	0.616620602
AAEL014616	cytochrome P450	RSM	128.2840188	671.0130625	Low	-2.098919154
AAEL017840	5S ribosomal RNA	RTT	128.2709275	203.20506	Low	0.293496968
AAEL016355	tRNA-Asn	RTT	128.257125	142.809575	Low	0.524089175
AAEL008905	host cell factor C1	MET	128.2424963	83.60419125	Low	1.40153836
AAEL002970	conserved hypothetical protein	UKN	128.2131975	164.0462813	Low	0.291099586
AAEL010077	xpa-binding protein 1 (mbdin)	DIV	128.1887525	142.9863463	Low	0.670672538
AAEL000712	hypothetical protein	DIV	128.188075	207.7457125	Low	-0.239574804
AAEL001485	conserved hypothetical protein	DIV	128.1614708	213.4237917	Low	-0.517311753
AAEL009394	zinc finger protein	DIV	128.1396419	199.0342319	Low	-0.130651157
AAEL003853	nephrin	DIV	128.13122	143.0491913	Low	0.47935096
AAEL017222	hypothetical protein	UKN	128.1249125	253.9108917	Low	-0.23456303
AAEL017148	Hypothetical protein	UKN	128.12031	106.907815	Low	0.981198659
AAEL007408	conserved hypothetical protein	DIV	128.1154392	324.2225833	Low	-0.880822499
AAEL004210	conserved hypothetical protein	DIV	128.110585	418.1608375	Low	-1.225261589
AAEL008716	conserved hypothetical protein	DIV	128.091515	363.1195875	Low	-0.880017562
AAEL005245	DNA repair protein rad50	RTT	128.08068	269.26135	Low	-0.870863623
AAEL012955	phosphatidylethanolamine-binding protein	DIV	128.0565525	143.7010325	Low	0.514058026
AAEL011620	conserved hypothetical protein	UKN	128.0441775	121.4267138	Low	0.776697462
AAEL004411	hypothetical protein	UKN	128.0320663	119.0513025	Low	0.694825273
AAEL015603	ceramide kinase	DIV	128.0036	96.7098725	Low	1.417377192
AAEL014222	low-density lipoprotein receptor (ldl)	IMM	127.9994408	723.8734167	Low	-2.03859154
AAEL017127	Hypothetical protein	UKN	127.9937538	506.06485	Low	-1.44148881
AAEL002973	zinc finger protein	DIV	127.979585	170.2312688	Low	0.267306658
AAEL002496	hypothetical protein	DIV	127.9673288	145.0819325	Low	0.449250585
AAEL004680	nuclear lamin L1 alpha, putative	DIV	127.9463017	263.4532333	Low	-0.483213276
AAEL011106	hypothetical protein	DIV	127.944535	98.982205	Low	1.327338614
AAEL001590	conserved hypothetical protein	UKN	127.9055863	161.3385625	Low	0.365041364
AAEL010921	organic anion transporter	TRP	127.8848063	1695.72375	Low	-3.317908787
AAEL002683	aldehyde oxidase	RSM	127.8805963	249.8456	Low	-0.374362089
AAEL016377	tRNA-Asp	RTT	127.876625	117.130425	Low	0.762276594
AAEL014031	protein phosphatase 2a, regulatory subunit	DIV	127.8724875	164.8299125	Low	0.306142796
AAEL008934	elastase-2, putative	DIG	127.8699688	202.5454013	Low	0.339412039
AAEL005461	armadillo repeat protein	DIV	127.8644577	252.9556973	Low	-0.281068605
AAEL013815	conserved hypothetical protein	UKN	127.8325763	250.4318125	Low	-0.540756719
AAEL017496	Hypothetical protein	UKN	127.79168	150.08817	Low	0.423652641
AAEL002931	hypothetical protein	UKN	127.7667088	122.6158575	Low	0.909840441
AAEL009724	hypothetical protein	DIV	127.7651183	294.4587833	Low	-0.888848688
AAEL011040	dihydropyridine-sensitive l-type calcium channel	TRP	127.7504494	165.5226494	Low	0.66945921
AAEL014721	mannosyl-oligosaccharide alpha-1,2-mannosidase	DIV	127.7327288	99.13502875	Low	0.998165198
AAEL001549	protein kinase c	DIV	127.7207125	114.92231	Low	0.832514795
AAEL011958	conserved hypothetical protein	UKN	127.7093	249.9173125	Low	-0.242924295
AAEL010473	nad dependent epimerase/dehydratase	MET	127.6821863	248.01227	Low	-0.426664826
AAEL005460	alpha-galactosidase/alpha-n-acetylgalactosaminidase	DIG	127.67207	72.32253833	Low	1.688836882
AAEL013032	conserved hypothetical protein	PROT	127.6483375	107.090945	Low	0.957963202
AAEL011258	dedicator of cytokinesis (dock)	TRP	127.6267294	253.8352431	Low	-0.482785036
AAEL009005	adult cuticle protein, putative	CS	127.608125	156.4845013	Low	0.401727164
AAEL003620	hypothetical protein	UKN	127.60692	146.9075525	Low	0.455485313
AAEL014280	conserved hypothetical protein	UKN	127.5855	204.865075	Low	-0.305961473
AAEL017448	GPCR Frizzled/Smoothened Family	DIV	127.5847688	162.3128375	Low	0.138619563
AAEL017767	U6 spliceosomal RNA	RTT	127.579375	297.86375	Low	-0.657325821
AAEL015373	chaperonin	DIV	127.573525	193.9543875	Low	-0.030300127
AAEL004964	hypothetical protein	DIV	127.5202625	48.9954625	Low	2.509634798
AAEL011120	hypothetical protein	UKN	127.4771663	679.559525	Low	-1.900671067
AAEL007140	hypothetical protein	DIV	127.4566688	134.013195	Low	0.745496324
AAEL016611	tRNA-Ser	RTT	127.442125	162.826925	Low	0.258086009
AAEL005550	hypothetical protein	DIV	127.4008394	180.3603573	Low	0.107420503
AAEL004084	conserved hypothetical protein	DIV	127.358145	277.50745	Low	-0.625543392
AAEL007579	conserved hypothetical protein	UKN	127.3576567	122.0722992	Low	0.849296151
AAEL005892	hypothetical protein	DIV	127.3449113	174.220725	Low	-0.425537841
AAEL006249	poly(a) polymerase cid (pap) (caffein-induced death protein)	RTT	127.3152863	202.1417188	Low	0.051999017
AAEL005117	hypothetical protein	DIV	127.2827188	155.128605	Low	0.440980784
AAEL001658	sodium-dependent phosphate transporter	TRP	127.2767625	128.7076625	Low	0.661687842
AAEL013653	tata-box binding protein	RTT	127.262595	291.1079	Low	-0.924066782
AAEL012988	retinal guanylate cyclase	MET	127.2192281	161.6892013	Low	0.307352908
AAEL008595	conserved hypothetical protein	DIV	127.2175294	2179.585313	Low	-3.719870664
AAEL012031	conserved hypothetical protein	CS	127.1976975	322.5426125	Low	-1.177149724
AAEL017243	Hypothetical protein	UKN	127.19466	159.25881	Low	0.428230004
AAEL014596	hypothetical protein	DIV	127.1659825	209.4206625	Low	-0.266498716
AAEL012491	cytochrome P450	RSM	127.16557	107.8673638	Low	1.001188542
AAEL017385	Conserved hypothetical protein	UKN	127.1621925	109.5850413	Low	-1.043244794
AAEL017573	hypothetical protein	UKN	127.1480058	128.6430792	Low	0.713109246
AAEL008450	conserved hypothetical protein	DIV	127.1443413	103.4607869	Low	0.855232291
AAEL016402	tRNA-Asn	RTT	127.137425	137.198825	Low	0.585868206
AAEL011517	beta-hexosaminidase	DIV	127.1339606	101.3113856	Low	1.024579639
AAEL015468	conserved hypothetical protein	UKN	127.1332856	153.1322044	Low	0.70549131
AAEL007637	aaa atpase	TRP	127.0908681	450.1826313	Low	-1.178795314
AAEL002965	conserved hypothetical protein	DIV	127.06578	182.4657738	Low	-0.506870965
AAEL007580	hypothetical protein	UKN	127.0651267	123.411845	Low	0.839493853
AAEL003244	conserved hypothetical protein	DIV	127.0609644	110.5970625	Low	0.943037149
AAEL001120	conserved hypothetical protein	DIV	127.04916	126.551775	Low	0.869728739
AAEL002533	conserved hypothetical protein	DIV	127.01746	107.3511025	Low	0.632941098
AAEL000861	hypothetical protein	UKN	126.9892475	279.6800813	Low	-0.150128886
AAEL012473	vav1	CS	126.9279519	213.5995688	Low	-0.286596339
AAEL000973	conserved hypothetical protein	DIV	126.9129113	566.20785	Low	-1.526018743
AAEL013040	hypothetical protein	DIV	126.9094719	167.6811056	Low	0.242743839
AAEL014904	DEAD box ATP-dependent RNA helicase	RTT	126.9048338	294.593035	Low	-0.597661087
AAEL009385	hypothetical protein	UKN	126.8946663	141.1591225	Low	0.535575859
AAEL008331	conserved hypothetical protein	UKN	126.858275	162.592075	Low	0.367870721
AAEL017150	Hypothetical protein	UKN	126.8350538	238.17411	Low	-1.002548748
AAEL008670	protein tara (trio-associated repeat on actin)	DIV	126.8005975	149.2836388	Low	0.387155236
AAEL004712	conserved hypothetical protein	UKN	126.7565688	124.6785638	Low	1.15052611
AAEL008746	hypothetical protein	UKN	126.7355875	148.6015375	Low	0.431800473
AAEL014231	conserved hypothetical protein	DIV	126.7332288	154.4649088	Low	0.450004364
AAEL013974	conserved hypothetical protein	DIV	126.6800325	167.7036913	Low	0.388721578
AAEL013911	conserved hypothetical protein	DIV	126.6659088	99.0098125	Low	1.341761352
AAEL013859	mitogen-activated protein kinase kinase kinase 3, mapkkk3, mekk3	DIV	126.6508788	263.0619125	Low	-1.614607248
AAEL005325	dopachrome-conversion enzyme (DCE) isoenzyme, putative	IMM	126.6354	1827.773588	Low	-3.107419201
AAEL017454	hypothetical protein	UKN	126.5775513	95.9120875	Low	1.347116455
AAEL004740	35 kDa GTP-binding protein, putative	DIV	126.5616194	211.53557	Low	-0.315392079
AAEL007367	conserved hypothetical protein	DIV	126.5488713	286.0935988	Low	-0.943890958
AAEL001235	palmitoyl-protein thioesterase	DIV	126.5162363	100.8018263	Low	1.046590605
AAEL001707	epsilon-trimethyllysine 2-oxoglutarate dioxygenase	TRP	126.5008263	177.753025	Low	0.279280243
AAEL008514	ubiquitin conjugating enzyme E2, putative	DIV	126.4916581	159.9414794	Low	0.471559085
AAEL005820	hect E3 ubiquitin ligase	DIV	126.4688019	233.3299875	Low	-0.271242974
AAEL016588	tRNA-Leu	RTT	126.432475	150.3397	Low	0.397782905
AAEL003578	out at first protein	DIV	126.4304344	256.9704688	Low	-0.555545259
AAEL016530	tRNA-Ser	RTT	126.4243	130.3632	Low	0.634074346
AAEL014278	conserved hypothetical protein	UKN	126.4098563	86.4257875	Low	1.182767822
AAEL007762	mitochondrial ribosomal protein, L40, putative	RSM	126.3957875	137.7039875	Low	0.533221535
AAEL004761	serine/threonine-protein kinase MAK	DIV	126.3777008	136.1729567	Low	0.596636445
AAEL003653	serine protease inhibitor, serpin	IMM	126.364275	130.3437625	Low	0.610003363
AAEL014799	conserved hypothetical protein	DIV	126.3361163	251.967325	Low	-1.068309835
AAEL004730	conserved hypothetical protein	CSR	126.3243575	122.7857138	Low	0.83540456
AAEL014572	tetraspanin 97e	DIV	126.3124656	274.1096	Low	-0.535537345
AAEL010905	conserved hypothetical protein	DIV	126.2881888	136.6373513	Low	0.559046906
AAEL006328	conserved hypothetical protein	CS	126.2806675	115.0430125	Low	0.959029114
AAEL009416	phd finger domain	DIV	126.2531663	147.928925	Low	0.707678928
AAEL017338	Conserved hypothetical protein (catalytic domain of Mitogen-activated protein kinase kinase kinase kinase-like Protein Serine/Threonine Kinases)	DIV	126.2498825	206.759425	Low	-0.304056039
AAEL001622	dual specificity mitogen-activated protein kinase kinase MAPKK	IMM	126.2480981	292.6240688	Low	-0.538611298
AAEL000536	conserved hypothetical protein	DIV	126.2428375	62.19223125	Low	2.005875948
AAEL010804	calcium/calmodulin-dependent protein kinase kinase	DIV	126.2267125	121.0667938	Low	0.782467607
AAEL003410	conserved hypothetical protein	TRP	126.2249375	405.879615	Low	-1.273805512
AAEL001398	guanine nucleotide exchange factor	DIV	126.1810892	175.625	Low	0.407764018
AAEL010062	conserved hypothetical protein	DIV	126.178875	174.5094875	Low	0.378388633
AAEL015644	hypothetical protein	TRP	126.1207225	148.7762025	Low	0.51979928
AAEL003287	arsenitesistance protein	DIV	126.1057075	302.8645063	Low	-0.698942329
AAEL002036	nucleic acid binding	RTT	126.08701	833.2466625	Low	-2.291004774
AAEL013066	checkpoint kinase	RSM	126.0855188	613.96	Low	-1.764757634
AAEL015063	elongase, putative	MET	126.0665588	304.1136125	Low	-0.853662062
AAEL000716	chondroitin 4-sulfotransferase	DIV	126.0304513	241.326925	Low	-0.476429391
AAEL017089	Hypothetical protein	UKN	126.023555	107.3189975	Low	1.019315602
AAEL015171	cornichon	UKN	126.0206563	159.819645	Low	0.305259033
AAEL012123	conserved hypothetical protein	UKN	126.01616	355.3040725	Low	-1.185225043
AAEL011012	septin	CS	126.0141169	160.0730181	Low	0.289651088
AAEL005721	conserved hypothetical protein	DIV	126.0076513	237.8680469	Low	-0.569344822
AAEL008718	conserved hypothetical protein	RSM	126.0021338	316.4883888	Low	-0.734491974
AAEL006613	pickpocket	TRP	125.9912313	153.5592613	Low	0.374786624
AAEL010200	conserved hypothetical protein	DIV	125.9260075	139.9239075	Low	0.68012103
AAEL007521	importin beta-2	TRP	125.9035188	664.4625563	Low	-1.905492788
AAEL008954	conserved hypothetical protein	DIV	125.8834538	125.312325	Low	0.655612281
AAEL008596	Sp?tzle 3A (Spz3A)	IMM	125.8767875	212.4880375	Low	-0.19446435
AAEL008727	hypothetical protein	UKN	125.8742263	425.75825	Low	-1.344574795
AAEL004550	hypothetical protein	UKN	125.87181	147.49062	Low	0.549729645
AAEL008380	hypothetical protein	CS	125.8459575	144.3426125	Low	0.233405421
AAEL007193	amino acid transporter	TRP	125.8371563	997.3776238	Low	-2.636597509
AAEL014554	hypothetical protein	DIV	125.83439	310.8356875	Low	-1.033669755
AAEL013894	hypothetical protein	UKN	125.8310425	130.3701756	Low	0.562667731
AAEL012907	hypothetical protein	UKN	125.7289175	107.7833856	Low	0.833450423
AAEL002402	hypothetical protein	UKN	125.7183588	176.7872613	Low	0.124552999
AAEL011626	DNA cross-link repair protein pso2/snm1	RSM	125.7139563	429.6973375	Low	-1.199092176
AAEL013990	hexamerin 2 beta	IMM	125.68219	151.5736338	Low	0.501777021
AAEL001691	adenylate cyclase	TRP	125.6627992	567.8696833	Low	-1.626302745
AAEL001975	protein serine/threonine kinase, putative	CSR	125.6435713	138.4417725	Low	0.570147195
AAEL007011	conserved hypothetical protein	DIV	125.6330125	441.7131375	Low	-1.262738869
AAEL010170	raslated protein Rab-8A, putative	DIV	125.6253367	126.4850721	Low	0.919496817
AAEL008904	coagulation factor X, putative	PROT	125.62043	156.45404	Low	0.388899158
AAEL010503	hypothetical protein	UKN	125.611425	249.84645	Low	-0.300585457
AAEL008190	bhlh factor math6 (atoh8 protein) (bhlh transcription factor)	DIV	125.60926	133.7540663	Low	0.677969087
