Affymetrix Gene ID	Entrez Gene Name	Full Gene Name	Contrast Analysis	2 Month A	2 Month B	6 Month A	6 Month B	12 Month A	12 Month B	21 Month A	21 Month B
1419206_at	Cd37	CD37 antigen	4.26	8.32	8.5	7.32	8.25	6.95	7.32	7.36	6.09
1430195_at	2810043O03Rik	RIKEN cDNA 2810043O03 gene	4.26	10.91	11.21	10.68	9.75	7.17	11.44	6.42	8.12
1438888_at	Gcl	germ cell-less homolog (Drosophila)	4.26	9.74	9.08	8.79	9.26	6.87	8.18	6.88	7.73
1448754_at	Rbp1	retinol binding protein 1, cellular	4.26	8.56	8.06	8.54	8.11	6.89	8.57	7.04	6.87
1415934_at	Cops8	COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)	4.26	9.8	10.47	9.95	10.07	9.07	9.6	9.33	9.16
1452790_x_at	Ndufa3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3	4.25	10.95	10.89	10.8	10.58	9.97	11.05	10.07	9.5
1436242_a_at	Cklfsf1	chemokine-like factor super family 1	4.25	11.49	11.29	10.47	10.64	10.29	11.07	10.39	10.01
1426118_a_at	Tomm40	translocase of outer mitochondrial membrane 40 homolog (yeast)	4.24	6.59	6.14	6.71	6.76	4.87	5.95	5.4	5.35
1455927_x_at	2510027N19Rik	RIKEN cDNA 2510027N19 gene	4.24	8.69	8.24	7.74	8.14	7.36	7.62	7.58	7.04
1451115_at	Pias3	protein inhibitor of activated STAT 3	4.24	6.38	7.2	6.28	6.21	6.21	6.91	4.99	5.32
1433436_s_at	Thtpa	thiamine triphosphatase	4.24	7.99	8.88	7.91	8.2	7.46	8.06	7.31	7.02
1421147_at	Terf2	telomeric repeat binding factor 2	4.24	8.49	8.78	9.51	8.07	7.61	8.26	7.47	7.51
1438535_at	Phip	pleckstrin homology domain interacting protein	4.24	10.18	9.92	9.9	9.5	8.61	10.85	7.93	8.72
1438370_x_at	Stk11	serine/threonine kinase 11	4.23	10.39	10.46	10.35	9.2	9.38	11.24	8.81	9.22
1442296_at	2410118I19Rik	RIKEN cDNA 2410118I19 gene	4.23	7.25	6.74	6.92	6.61	5.6	6.98	4.89	5.69
1450980_at	Gtpbp3	GTP binding protein 3	4.23	5.96	6.5	6.63	6.06	5.37	6.44	4.72	5.01
1422922_at	Recql4	RecQ protein-like 4	4.22	5.74	6.02	4.88	5.15	5.1	6.07	4.6	4.69
1425265_a_at	Prnpip1	prion protein interacting protein 1	4.22	5.42	4.4	5.44	4.99	4.3	4.88	4.25	4.08
1428464_at	Ndufa3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3	4.22	11.47	11.27	11.03	10.8	10.11	11.46	10.33	9.72
1419260_a_at	Snrpb	small nuclear ribonucleoprotein B	4.21	10.39	10.47	10.26	10.82	9.23	9.07	9.65	9.27
1424027_at	Pxn	paxillin	4.2	8.71	8.79	8.33	9.19	8.08	8.66	7.36	7.77
1449650_at	Etnk1	ethanolamine kinase 1	4.2	6.17	5.49	5.54	5.75	3.65	5.47	4.37	4.6
1420642_a_at	2010100O12Rik	RIKEN cDNA 2010100O12 gene	4.19	11.94	11.39	11.44	11.09	10.5	11.58	10.36	10.32
1455806_x_at	2410011G03Rik	RIKEN cDNA 2410011G03 gene	4.19	11.64	10.96	11.26	11.25	10.11	11.6	10.14	10
1455348_x_at	Rpl29	ribosomal protein L29	4.19	13.69	14.01	13.98	13.27	12.48	13.74	12.49	11.83
1419773_at	2010301N04Rik	RIKEN cDNA 2010301N04 gene	4.19	5.38	4.87	4.86	4.96	4.58	5.51	4.13	3.95
1438219_at	Pura	purine rich element binding protein A	4.18	5.27	4.45	4.63	4.81	3.84	4.88	3.36	3.61
1450911_at	Ppib	peptidylprolyl isomerase B	4.18	11.23	11.28	11.51	10.92	10.18	11.26	10.33	10.13
1419156_at	Sox4	SRY-box containing gene 4	4.17	7.31	6.37	6.29	6.49	6.21	6.35	4.86	5.55
1435934_at	9330101J02Rik	RIKEN cDNA 9330101J02 gene	4.16	7.81	7.86	8.32	7.54	6.43	6.94	6.17	7.03
1416168_at	Serpinf1	serine (or cysteine) proteinase inhibitor, clade F), member 1	4.16	8.87	9.48	9.51	9.27	8.22	9.33	8.1	7.74
1423941_at	Camk2g	calcium/calmodulin -dependent protein kinase II gamma	4.16	9.97	10.47	9.96	10.67	8.87	9.7	8.82	9.31
1417053_at	Phb	prohibitin	4.15	10.23	10.18	10.58	10.62	8.92	9.23	9.14	8.54
AFFX-BioC-3_at	AFFX-BioC-3	NA	4.15	10.19	10.12	9.07	8.93	9.26	9.51	8.53	8.82
1436046_x_at	Rpl29	ribosomal protein L29	4.14	12.82	12.96	13.05	12.2	11.33	12.72	11.35	10.64
1429252_at	0610010K14Rik	RIKEN cDNA 0610010K14 gene	4.14	5.89	5.02	5.3	5.74	4.26	4.8	4.39	3.85
1427347_s_at	Tubb2	tubulin, beta 2	4.13	9.76	10.25	9.65	9.15	8.87	9.89	8.67	8.92
1423206_s_at	2310003F16Rik	RIKEN cDNA 2310003F16 gene	4.13	9.95	9.99	10.05	9.88	9.05	9.59	9.34	8.72
1429128_x_at	Nfkb2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2, p49/p100	4.12	7.48	7.75	7.53	7.05	6.29	8.03	6.08	6.52
1433688_x_at	Rpl14	ribosomal protein L14	4.12	14.24	14.23	14.41	13.73	12.35	14.39	12.98	12.74
1437729_at	Rpl27a	ribosomal protein L27a	4.12	9.51	9.57	9.46	9.76	7.13	9.14	8.21	8.81
1451402_at	5730461K03Rik	RIKEN cDNA 5730461K03 gene	4.12	8.66	9.32	8.34	7.96	8.24	8.85	7.7	7.39
1427109_at	Grin3b	glutamate receptor, ionotropic, NMDA3B	4.11	8.58	8.62	8.46	7.93	7.72	9.05	6.63	7.23
1417796_at	Gps2	G protein pathway suppressor 2	4.11	6.53	6.77	7.08	6.29	5.55	6.6	5.66	5.34
1420834_at	Vamp2	vesicle-associated membrane protein 2	4.11	9.53	8.93	9.11	8.98	8.25	8.97	8.22	8.29
1450561_a_at	Surf1	surfeit gene 1	4.11	8.86	9.45	9.04	8.67	7.34	8.56	8	7.58
1424704_at	Runx2	runt related transcription factor 2	4.1	10.36	10.63	10.86	11	8.99	10.98	9.66	9.23
1424766_at	BC004701	cDNA sequence BC004701	4.1	8.13	8.18	8.67	7.52	6.81	7.71	6.88	6.31
1438034_at	6430576D04Rik	RIKEN cDNA 6430576D04 gene	4.1	9.6	10.12	9.22	9.34	6.26	9.4	6.29	7.86
1428353_at	1110054H05Rik	RIKEN cDNA 1110054H05 gene	4.1	6.72	6.68	6.51	6.69	5.55	6.44	5.8	4.87
1453827_at	1110035H17Rik	RIKEN cDNA 1110035H17 gene	4.1	5.91	6.91	5.74	5.51	3.83	6.1	3.7	4.48
1416486_at	Scye1	small inducible cytokine subfamily E, member 1	4.1	11.02	11.4	11.1	11.14	9.83	10.57	10.35	9.79
1433758_at	Nisch	nischarin	4.09	11.17	11.22	10.16	10.58	9.52	10.9	9.38	9.92
1417916_a_at	Fxc1	fractured callus expressed transcript 1	4.09	7.69	6.96	6.78	6.6	5.81	7.3	5.92	5.98
1426805_at	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	4.09	8.03	8.07	8.03	7.59	6.18	8.51	6.11	6.75
1420647_a_at	Krt2-8	keratin complex 2, basic, gene 8	4.09	6.08	6.81	6.49	6.03	4.64	6.19	5.07	4.39
1428263_a_at	Tceb2	transcription elongation factor B (SIII), polypeptide 2 (18 kDa, elongin B)	4.08	10.12	10.04	9.77	9.01	7.99	9.46	8.08	6.97
1430172_a_at	Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16	4.08	5.68	5.92	6.06	5.45	5.26	4.39	4.02	4.78
1436788_at	Ddb2	damage specific DNA binding protein 2	4.08	7.35	7.84	8.13	7.54	7.14	7.72	6.72	6.25
1442744_at	Rnpc2	RNA-binding region (RNP1, RRM) containing 2	4.08	11.4	11.24	11.59	10.37	8	11.71	7.44	8.63
1432526_a_at	D11Moh34	DNA segment, Chr 11, KL Mohlke 34	4.08	8.8	8.78	8.7	9.08	6.77	8.05	7.96	7.13
1437480_at	1110001A07Rik	RIKEN cDNA 1110001A07 gene	4.08	6.01	6.66	6.35	5.65	5.79	6.42	5.23	4.98
1424686_at	2700008B19Rik	RIKEN cDNA 2700008B19 gene	4.07	7.15	7.42	7.21	7.29	6.16	6.42	6.26	6.52
1429708_at	Ndufa11	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	4.07	9.26	9.1	8.39	8.21	7.36	8.8	7.95	7.2
1448533_at	Ckap1	cytoskeleton-associated protein 1	4.07	10.22	10.53	10.45	9.81	8.83	10.13	9.3	8.93
1431423_a_at	2210021A15Rik	RIKEN cDNA 2210021A15 gene	4.07	6.84	6.39	6.99	6.25	4.8	6.52	5.28	5.15
1452406_x_at	Erdr1	erythroid differentiation regulator 1	4.07	12.54	11.66	12.64	11.81	10.4	11.88	10.06	10.56
1421016_at	Ighmbp2	immunoglobulin mu binding protein 2	4.07	5.2	4.17	4.87	3.45	2.41	3.44	2.47	2.56
1421107_at	Stk4	serine/threonine kinase 4	4.06	6.2	6.29	6.41	6.34	5.25	6.3	5.49	4.8
1422064_a_at	Zfp288	zinc finger protein 288	4.06	9.71	9.26	9.88	9.59	8.78	9.68	7.53	8.39
1424338_at	Slc6a13	solute carrier family 6 (neurotransmitter transporter, GABA), member 13	4.06	4.87	5.4	4.74	4.64	3.97	5.1	4.22	3.98
1422647_at	Ring1	ring finger protein 1	4.06	6.38	6.09	5.9	5.72	5.93	5.88	5.42	4.67
1447146_s_at	D11Ertd730e	DNA segment, Chr 11, ERATO Doi 730, expressed	4.06	9.89	9.85	9.8	10.2	8.91	9.8	9.07	8.64
1426741_a_at	2810421I24Rik	RIKEN cDNA 2810421I24 gene	4.05	9.18	9.02	9.04	8.37	8.09	9.43	8.1	7.94
1418216_at	Ggtla1	gamma-glutamyltransferase-like activity 1	4.05	4.47	4.35	3.76	4.42	3.72	3.45	3.75	2.9
1423655_a_at	1500010J02Rik	RIKEN cDNA 1500010J02 gene	4.05	7.29	7.5	7.17	6.85	6.94	7.16	6.56	5.82
1425585_at	Tnrc11	trinucleotide repeat containing 11 (THR-associated protein)	4.05	9.17	8.89	8.82	8.06	7.8	9.43	7.76	7.8
1418781_at	1110028N05Rik	RIKEN cDNA 1110028N05 gene	4.04	5.8	5.55	6.38	6.31	5.63	5.42	4.78	4.78
1451456_at	6430706D22Rik	RIKEN cDNA 6430706D22 gene	4.04	9.14	8.24	7.91	8.02	6.8	7.72	6.12	6.98
1417976_at	Ada	adenosine deaminase	4.04	8.17	7.8	7.48	7.88	7.2	6.9	7.2	6.66
1418568_x_at	Srp14	signal recognition particle 14	4.04	11.2	10.69	10.92	10.5	8.94	10.02	9.83	9.2
1447970_at	BG067018	NA	4.04	8.41	8.28	8.18	8.24	6.63	6.31	6.79	7.31
1441394_at	BG065701	NA	4.04	7.69	7.57	7.69	6.68	5.41	7.59	5.18	5.79
1421219_at	4833441J24Rik	RIKEN cDNA 4833441J24 gene	4.04	7.04	6.17	6.26	5.9	5.34	5.87	5.38	5.59
1418507_s_at	Socs2	suppressor of cytokine signaling 2	4.03	10.59	10.84	11.05	9.88	7.79	10.26	8.45	9.05
1431739_at	Mto1	mitochondrial translation optimization 1 homolog (S. cerevisiae)	4.03	6.41	6.5	7.48	6.32	4.94	5.28	4.16	5.63
1424447_at	1700030K09Rik	RIKEN cDNA 1700030K09 gene	4.02	7.77	7.54	7.59	6.95	6.53	7.44	6.28	6.65
1424119_at	Prkab1	protein kinase, AMP-activated, beta 1 non-catalytic subunit	4.02	8.86	8.58	8.33	8.04	7.61	8.81	7.69	7.26
1448446_at	Deaf1	deformed epidermal autoregulatory factor 1 (Drosophila)	4.01	3.71	4.51	3.35	3.85	3.29	4.08	2.93	2.65
1451270_at	Dusp18	dual specificity phosphatase 18	4.01	4.78	5.76	6.11	5.42	3.73	4.49	4.63	4.6
1452140_at	2810442O16Rik	RIKEN cDNA 2810442O16 gene	4.01	8.04	8.07	8.11	7.17	6.3	7.85	6.21	6.58
1449022_at	Nes	nestin	4.01	5.48	5.34	4.2	4.19	4.16	4.31	3.83	4.18
1428117_x_at	Tctex1	t-complex testis expressed 1	4	8.32	7.46	7.37	7.92	6.69	7.5	6.04	6.41
1448491_at	Ech1	enoyl coenzyme A hydratase 1, peroxisomal	4	10.04	10.32	10.05	10.33	9.57	9.83	9.49	9.02
1425362_at	Hrbl	HIV-1 Rev binding protein-like	3.99	7.45	6.61	6.3	5.67	4.12	6.51	4.89	5.2
1438933_x_at	Rasgrp2	RAS, guanyl releasing protein 2	3.99	10.08	9.76	9.26	9.3	9.1	9.62	8.69	8.09
1439440_x_at	Ptk9l	protein tyrosine kinase 9-like (A6-related protein)	3.98	9.42	8.96	9.72	9.49	7.93	8.48	8.08	7.73
AFFX-r2-Ec-bioB-3_at	AFFX-r2-Ec-bioB-3	NA	3.98	10.5	10.06	9.5	9.09	9.32	9.74	8.69	9.09
1436688_x_at	Rpl14	ribosomal protein L14	3.98	14.24	14.24	14.52	13.67	12.38	14.37	12.89	12.69
1417513_at	Evi5	ecotropic viral integration site 5	3.97	10.9	10.85	11.01	10.03	8.46	10.57	8.39	9.18
1422976_x_at	Ndufa7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7 (B14.5a)	3.96	6.93	6.74	6.59	5.98	5.64	7.05	5.82	5.38
1425919_at	2410011G03Rik	RIKEN cDNA 2410011G03 gene	3.96	6.59	7.5	7.88	7.7	5.4	7.83	5.44	5.41
1455302_at	Vps29	vacuolar protein sorting 29 (S. pombe)	3.96	6.86	5.8	6.81	6.1	5.42	6.05	4.98	5.07
1448857_a_at	Zdhhc12	zinc finger, DHHC domain containing 12	3.95	7.31	8.06	7.06	7.09	6.24	7.53	6.62	6.58
1446244_at	BB077439	NA	3.94	8.75	8.85	8.25	8.88	6.81	8.43	6.03	7.1
1455895_x_at	1110012M11Rik	RIKEN cDNA 1110012M11 gene	3.93	7.67	7.8	7.42	7.05	6.5	7.41	5.96	6.57
1424569_at	Ddx46	DEAD (Asp-Glu-Ala-Asp) box polypeptide 46	3.93	8.27	8.87	8.42	8.04	8.3	7.77	7.57	7.14
1450355_a_at	Capg	capping protein (actin filament), gelsolin-like	3.93	8.22	8.64	8.9	8.66	7.77	7.11	7.38	6.93
1438626_x_at	Rpl14	ribosomal protein L14	3.93	14.43	14.45	14.59	14.01	12.73	14.7	13.28	12.93
1456193_x_at	Gpx4	glutathione peroxidase 4	3.92	10.14	10.04	10	9.33	9.27	9.71	9.2	8.75
1439283_at	BG066184	NA	3.91	11.19	11.03	10.77	10.55	10.31	11.1	9.07	10.08
1424645_at	9930033H14Rik	RIKEN cDNA 9930033H14 gene	3.91	8.84	9.12	8.44	8.39	7.62	10.06	7.47	8.02
1420870_at	Mllt10	myeloid/lymphoid or mixed lineage-leukemia translocation to 10 homolog (Drosophila)	3.9	9.09	9.41	8.84	9.24	8.13	9.88	8.14	8.26
1448677_at	Noc4	neighbor of Cox4	3.9	8.37	7.78	8.18	7.95	7.74	7.48	7.31	6.81
1448470_at	Fbp1	fructose bisphosphatase 1	3.89	6.91	7.11	7.52	8.18	6.81	7.37	6.31	5.71
1428784_at	Gmip	Gem-interacting protein	3.88	6.56	6.03	6.18	5.74	4.9	6.22	5.13	4.98
1433513_x_at	2410011G03Rik	RIKEN cDNA 2410011G03 gene	3.88	11.5	10.9	11.38	11.06	10.35	11.46	10.21	9.89
1416363_at	Fkbp4	FK506 binding protein 4	3.87	7.14	7.43	6.53	7.05	5.65	6.62	5.21	6.06
1434953_at	BB027914	NA	3.87	7.12	7.77	6.84	6.82	5.09	7.49	5.61	6.09
1427287_s_at	Itpr5	inositol 1,4,5-triphosphate receptor 5	3.87	6.33	6.7	6.56	7.1	6.01	6.68	5.04	5.64
1439210_at	Mrps9	mitochondrial ribosomal protein S9	3.87	9.63	9.56	9.19	8.83	8.48	9.43	7.42	8.23
1451987_at	Arrb2	arrestin, beta 2	3.87	5.07	4.47	4.19	5.1	3.93	3.64	3.61	3.99
1417346_at	Asc	apoptosis-associated speck-like protein containing a CARD	3.87	8.15	7.51	7.61	7.65	6.97	7.81	6.88	6.61
1449773_s_at	Gadd45b	growth arrest and DNA-damage-inducible 45 beta	3.86	8.58	9.14	9.74	8.42	5.96	9.53	6.77	6.22
1432005_at	Dnm2	dynamin 2	3.85	4.28	2.66	2.88	4.1	2.45	2.7	2.42	2.5
1428064_at	na	similar to ARF-GAP, RHO-GAP, ankyrin repeat and plekstrin homology domains-containing protein 3; phosphoinositide binding protein; PtdIns(3,4,5)P3-binding protein	3.85	5.5	6.05	6.2	6.32	5.86	5.19	4.98	4.5
1448266_at	Edf1	endothelial differentiation-related factor 1	3.85	5.84	6.2	6.58	5.11	4.9	5.34	4.83	3.9
1426913_at	Lss	lanosterol synthase	3.85	5.4	4.89	6.18	4.47	4.2	4.78	3.82	3.98
1452920_a_at	Ppil2	peptidylprolyl isomerase (cyclophilin)-like 2	3.85	7.36	7.46	7.93	7.89	6.93	5.03	6.48	6.1
1427379_at	BC020092	NA	3.85	6.82	7.32	6.35	6.51	5.63	7.24	5.28	5.84
1451992_at	Adrbk1	adrenergic receptor kinase, beta 1	3.84	8.43	8.57	8.45	7.81	7.11	8.47	6.89	6.04
1448846_a_at	Rpl29	ribosomal protein L29	3.84	13.85	13.86	13.96	13.32	12.47	13.69	12.55	11.8
1456471_x_at	Phgdh	3-phosphoglycerate dehydrogenase	3.84	8.11	7.48	8.23	8.45	8.31	8.11	7.09	6.41
1420295_x_at	Clcn5	chloride channel 5	3.83	6.76	7.29	6.42	6.61	5.86	7.34	5.77	6.09
1432151_at	2810409H07Rik	RIKEN cDNA 2810409H07 gene	3.83	9.24	8.86	9.2	8.57	7.13	8.05	6.43	7.72
1421335_a_at	Vezf1	vascular endothelial zinc finger 1	3.83	6.65	7.21	6.34	6.73	6.01	6.6	5.9	5.61
1417619_at	2310040G17Rik	RIKEN cDNA 2310040G17 gene	3.82	7.73	7.46	7.75	6.56	6.2	7.09	6.22	5.68
1427135_at	AI450757	expressed sequence AI450757	3.82	9.53	9.17	10.1	9.39	7.63	8.29	7.5	8.21
1449499_at	Hoxa7	homeo box A7	3.82	7.42	7.85	7.56	8.16	7	5.65	6.57	5.92
1434416_a_at	A930017K11Rik	RIKEN cDNA A930017K11 gene	3.81	9.69	9.49	8.84	9.02	8.82	10.3	8.08	8.46
1427819_at	BC027249	NA	3.81	7.85	7.78	8.2	7.77	6.36	8.52	6.11	6.71
1417037_at	Orc6l	origin recognition complex, subunit 6-like (S. cerevisiae)	3.8	9.19	9.47	9.73	8.89	7.85	9.43	8.11	7.89
1427785_x_at	Solh	small optic lobes homolog (Drosophila)	3.8	9.27	9	8.51	8.79	8.3	9.53	7.62	8.13
1454833_at	Rpl35	ribosomal protein L35	3.79	6.06	6.51	5.72	5.61	5.31	5.64	4.77	5.47
1448986_x_at	Dnase2a	deoxyribonuclease II alpha	3.78	10.63	10.88	10.72	10.56	9.27	10.9	8.78	9.75
1418465_at	Ncf4	neutrophil cytosolic factor 4	3.78	7.24	6.23	5.75	7.06	5.58	5.73	5.16	5.46
1435222_at	Foxp1	forkhead box P1	3.78	10.73	10.63	10.35	11.05	8.46	10.9	9.66	9.57
1448028_at	C530046L02Rik	RIKEN cDNA C530046L02 gene	3.78	9.36	9.69	9.76	8.85	8.2	10.15	7.81	8.13
1417725_a_at	Sssca1	Sjogrens syndrome/scleroderma autoantigen 1 homolog (human)	3.77	4.96	3.46	3.17	3	2.74	3.11	2.08	2.56
1417659_at	Vps29	vacuolar protein sorting 29 (S. pombe)	3.77	9.49	9.43	9.12	8.72	7.83	9.13	8.52	7.89
1455928_x_at	Lztr1	leucine-zipper-like transcriptional regulator, 1	3.76	10.18	10.87	10.45	10.18	10.06	10.4	9.2	9.61
1418448_at	Rras	Harvey rat sarcoma oncogene, subgroup R	3.76	9.41	9.57	8.39	8.65	8.69	8.55	8.47	8.09
1460697_s_at	2610209M04Rik	RIKEN cDNA 2610209M04 gene	3.76	9.3	8.96	9.13	8.66	7.58	8.61	8.27	7.8
1420262_at	Psen1	presenilin 1	3.74	4.53	5.02	4.13	4.52	3.47	4.43	3.92	3.51
1450657_at	Ppie	peptidylprolyl isomerase E (cyclophilin E)	3.74	8.75	8.64	9.02	9.01	7.84	7.67	7.84	7.74
1420106_at	D9Mgi7	DNA Segment, Chr 9, Mouse Genome Informatics 7	3.74	7.33	7.62	7.95	7.93	5.36	7.84	6.2	6.72
1417586_at	Timeless	timeless homolog (Drosophila)	3.73	6.61	6.38	5.97	6.24	5.22	6.21	5.56	4.72
1425358_at	Riok1	RIO kinase 1 (yeast)	3.73	9.59	8.93	9.29	8.84	8.53	8.92	7.37	8.53
1435870_at	Sycp3	synaptonemal complex protein 3	3.73	6.91	7.01	7.42	6.47	5.48	7.16	5.6	5.13
1450264_a_at	Chk	choline kinase	3.73	8.89	8.64	8.83	8.89	8.11	8.9	7.33	8.02
1418359_at	BC002286	cDNA sequence BC002286	3.72	7.11	7.95	7.77	7.52	6.92	7.08	6	6.62
1453840_at	Pabpc1	poly A binding protein, cytoplasmic 1	3.71	12.03	12	11.96	11.12	10.48	12.34	9.54	10.38
1425827_at	Nkx2-3	NK2 transcription factor related, locus 3 (Drosophila)	3.71	8.75	9.78	9.39	8.19	7.22	8.56	6.92	6.81
1426409_at	BC014695	cDNA sequence BC014695	3.71	8.56	8.77	8.88	8.27	7.48	8.8	7.35	7.67
1432394_a_at	Aatf	apoptosis antagonizing transcription factor	3.7	6.26	5.63	6.66	6.45	4.86	6.02	5.1	4.64
1434752_at	Zfp207	zinc finger protein 207	3.7	9.14	9.3	9.03	8.82	6.35	9.43	7.44	8.21
1426891_at	1190005L06Rik	RIKEN cDNA 1190005L06 gene	3.69	6.59	7.46	6.24	6.94	6.06	6.42	5.87	5.79
1436833_x_at	Ttll1	tubulin tyrosine ligase-like 1	3.68	6.82	6.06	7.81	6.19	5.77	6.28	5.4	5.21
1429485_a_at	2700082D03Rik	RIKEN cDNA 2700082D03 gene	3.68	10.56	10.93	11	10.77	9.67	10.07	10.03	9.58
1438928_x_at	Ninj1	ninjurin 1	3.67	11.12	11.56	11.6	11.23	10.47	11.43	10.49	10.22
1425405_a_at	Adar	adenosine deaminase, RNA-specific	3.66	5.33	5.86	5.8	5.48	4.8	5.47	4.64	4.68
1451365_at	1200009A02Rik	RIKEN cDNA 1200009A02 gene	3.66	5.05	5.09	5.34	5.14	4.44	5.1	4.52	3.65
1416932_at	Cog2	component of oligomeric golgi complex 2	3.65	5.38	5.69	5.33	4.78	4.21	5.73	4.36	4.6
1427072_at	Stard8	START domain containing 8	3.65	6.06	6.63	6.08	5.51	5.2	6.48	5.04	4.93
1439191_at	Fstl1	follistatin-like 1	3.65	10.86	10.45	10.33	9.8	8.62	10.77	6.98	8.59
1416885_at	1110038F14Rik	RIKEN cDNA 1110038F14 gene	3.65	8.39	8.23	7.75	8.15	6.8	7.63	7.35	6.76
1448056_at	Ureb1	upstream regulatory element binding protein 1e	3.64	6.78	6.47	7.25	7.05	5.08	7.34	4.94	5.67
1453902_at	Eif2ak1	eukaryotic translation initiation factor 2 alpha kinase 1	3.63	6.05	6.45	7.63	6.52	5.29	6	5.01	5.51
1450510_a_at	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	3.63	7.13	6.29	6.34	5.69	4.32	6.9	4.68	5.05
1460363_at	9930033H14Rik	RIKEN cDNA 9930033H14 gene	3.63	8.58	9.13	9.14	8.15	6.7	8.59	7.28	7.19
1423255_at	Atp6v1g1	ATPase, H+ transporting, V1 subunit G isoform 1	3.63	8.1	7.38	7.08	7.02	6.25	7.35	6.44	5.73
1452680_at	Snrpd2	small nuclear ribonucleoprotein D2	3.62	12.64	12.57	12.56	12.05	10.77	12.37	11.53	10.88
1454856_x_at	Rpl35	ribosomal protein L35	3.62	15.14	15.05	15.12	14.71	13.81	15.11	14.23	13.69
AFFX-18SRNAMur/X00686_M_at	AFFX-18SRNAMur/X00686_M	NA	3.62	10.2	9.15	8.75	5.89	4.94	10.17	5.66	5.45
1448306_at	Nfkbia	nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, alpha	3.62	10.16	10.49	10.69	10.11	9.97	10.45	9.52	9.08
1426256_at	Timm17a	translocator of inner mitochondrial membrane 17a	3.61	10.4	10.15	10.4	10.21	9.11	9.78	9.63	9.1
1438714_at	Zfp207	zinc finger protein 207	3.61	11.92	11.82	11.91	11.02	9.66	11.88	10.54	10.57
1421654_a_at	Lmna	lamin A	3.61	8.63	7.8	8.36	7.11	7.59	7.13	6.81	6.67
1442494_at	BG066459	NA	3.6	10.4	9.85	9.73	9.16	8.48	9.76	6.89	8.8
1416628_at	0610006I08Rik	RIKEN cDNA 0610006I08 gene	3.6	9.76	9.03	9.07	9.25	8.28	9	8.53	8.19
1424560_at	Pstpip1	proline-serine-threonine phosphatase-interacting protein 1	3.6	6.93	7.8	7.25	7.9	7.34	6.92	6.48	6
1417083_at	Sec61b	Sec61 beta subunit	3.6	11.54	11.09	10.84	10.58	9.99	11.24	10.43	10
1435896_at	Sfxn2	sideroflexin 2	3.59	7.36	7.01	7.38	6.81	6.21	7.35	5.98	6.25
1424143_a_at	Ris2	retroviral integration site 2	3.59	10.6	10.74	10.11	9.7	9.31	10.06	9.68	9.08
AFFX-BioC-5_at	AFFX-BioC-5	NA	3.59	10.32	10.1	9.19	9.13	9.3	9.62	8.62	8.91
1433530_at	Rpl41	ribosomal protein L41	3.58	10.96	10.68	10.06	10.4	9.91	10.28	9.41	9.96
1422948_s_at	Hist4	histone 4 protein	3.58	7.25	7.79	7.34	6.7	3.98	6.71	5.72	4.52
1460631_at	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine	3.57	12.81	12.57	12.47	12.36	11.61	12.58	11.34	12.01
1428823_at	2310057G13Rik	RIKEN cDNA 2310057G13 gene	3.57	7.9	7.54	8.05	7.6	7.36	7.85	7	6.38
1426658_x_at	Phgdh	3-phosphoglycerate dehydrogenase	3.57	8.67	8.72	9.07	9.3	8.48	8.21	8.04	7.22
1437917_at	D530037H12Rik	RIKEN cDNA D530037H12 gene	3.56	8.26	7.05	7.56	7.52	6.77	7.53	5.92	6.51
1417348_at	2310039H08Rik	RIKEN cDNA 2310039H08 gene	3.55	8.46	7.81	7.55	7.41	6.97	8.26	6.96	6.41
1438644_x_at	Commd9	COMM domain containing 9	3.55	7.45	8.34	7.25	7.72	6.16	7.93	6.27	6.42
1417870_x_at	Ctsz	cathepsin Z	3.55	7.64	8.25	8.29	8.46	7.47	5.87	7.01	6.76
1416615_at	Clpp	caseinolytic protease, ATP-dependent, proteolytic subunit homolog (E. coli)	3.54	7.75	8.14	8.45	8.15	7.18	7.01	7.16	6.8
1418586_at	Adcy9	adenylate cyclase 9	3.54	8.18	8.64	8.34	7.7	7.82	8.81	6.81	7.34
1451366_at	Cops6	COP9 (constitutive photomorphogenic) homolog, subunit 6 (Arabidopsis thaliana)	3.54	10.43	10.26	10.34	10.8	9.25	8.88	9.52	9.03
1416093_a_at	Mrpl20	mitochondrial ribosomal protein L20	3.53	9.07	9.08	8.88	8.13	7.52	8.16	8.05	7.41
1449222_at	Ebi3	Epstein-Barr virus induced gene 3	3.53	8.87	8.57	7.81	8.09	8.18	7.91	7.51	6.71
1416313_at	AI839562	expressed sequence AI839562	3.52	9.47	9.65	9.73	8.54	7.91	9.2	8.05	8.23
