UNIQID	NAME	Gene.index	Gene.symbol	Col2	Fold	T-stat	Pvalue
33665	GeneID_6238___RRBP1	6238	RRBP1	Ribosome binding protein 1 homolog 180kDa (dog)	0.489922312	3.605515399	0.000604761
28021	GeneID_3837___KPNB1	3837	KPNB1	Karyopherin (importin) beta 1	-0.484997306	-3.623283232	0.000606737
17685	GeneID_10643__IGF2BP3	10643	IGF2BP3	Insulin-like growth factor 2 mRNA binding protein 3	0.655553801	3.598663448	0.000607425
31816	GeneID_985____CDC2L2	985	CDC2L2	Cell division cycle 2-like 2 (PITSLRE proteins)	-0.718069206	-3.594848459	0.000609781
34324	GeneID_89846__FGD3	89846	FGD3	FYVE, RhoGEF and PH domain containing 3	0.552808333	3.605596059	0.000610193
27710	GeneID_3500___IGHG1	3500	IGHG1	Immunoglobulin heavy constant gamma 1 (G1m marker)	-0.945207281	-3.604922151	0.000611508
17283	GeneID_10636__RGS14	10636	RGS14	Regulator of G-protein signalling 14	-0.455664348	-3.813088871	0.000612399
27541	GeneID_159____ADSS	159	ADSS	Adenylosuccinate synthase	-0.446035215	-3.600613332	0.000614333
28002	GeneID_572____BAD	572	BAD	BCL2-antagonist of cell death	-0.369968265	-3.597551734	0.000614896
34814	GeneID_5644___PRSS1	5644	PRSS1	Protease, serine, 1 (trypsin 1)	0.998888206	3.591344149	0.000616705
27251	GeneID_5906___RAP1A	5906	RAP1A	RAP1A, member of RAS oncogene family	-0.569992629	-3.590858831	0.00061767
27284	GeneID_9833___MELK	9833	MELK	Maternal embryonic leucine zipper kinase	-0.454592483	-3.590735683	0.000623107
26145	GeneID_4738___NEDD8	4738	NEDD8	Neural precursor cell expressed, developmentally down-regulated 8	-0.38061079	-3.617591267	0.000624607
24423	GeneID_7124___TNF	7124	TNF	Tumor necrosis factor (TNF superfamily, member 2)	-0.881977986	-3.595339968	0.00062479
27591	GeneID_4312___MMP1	4312	MMP1	Matrix metallopeptidase 1 (interstitial collagenase)	-0.776006167	-3.664739515	0.00062811
33416	AA832385	1000033416			0.811535317	3.68235458	0.000628592
31603	GeneID_473____RERE	473	RERE	Arginine-glutamic acid dipeptide (RE) repeats	0.995141667	3.745167791	0.00062965
27630	GeneID_2059___EPS8	2059	EPS8	Epidermal growth factor receptor pathway substrate 8	-0.915048901	-3.637964567	0.000631663
32137	GeneID_147808_ZNF784	147808	ZNF784	Zinc finger protein 784	0.459731921	3.600339123	0.000632491
17102	GeneID_4772___NFATC1	4772	NFATC1	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1	1.471144762	3.651700545	0.000632757
32849	GeneID_3059___HCLS1	3059	HCLS1	Hematopoietic cell-specific Lyn substrate 1	0.755201215	3.685133555	0.000635688
25963	GeneID_399____RHOH	399	RHOH	Ras homolog gene family, member H	-0.718048232	-3.583844806	0.00063705
26116	GeneID_2051___EPHB6	2051	EPHB6	EPH receptor B6	0.713732632	3.690984182	0.000637596
33467	GeneID_79080__CCDC86	79080	CCDC86	Coiled-coil domain containing 86	-0.450110985	-3.594130113	0.000638901
29574	GeneID_4688___NCF2	4688	NCF2	Neutrophil cytosolic factor 2 (65kDa, chronic granulomatous disease, autosomal 2)	-0.512612613	-3.579880664	0.000639882
23963	GeneID_114614_BIC	114614	BIC	BIC transcript	-0.772117647	-3.59268765	0.000641839
34214	GeneID_1106___CHD2	1106	CHD2	Chromodomain helicase DNA binding protein 2	0.69566875	3.737965653	0.000642747
29788	UGID_86650	86650		Transcribed locus	0.648733009	3.604455721	0.000643863
28200	GeneID_6515___SLC2A3	6515	SLC2A3	Solute carrier family 2 (facilitated glucose transporter), member 3	-0.623070177	-3.588479311	0.000644458
31460	GeneID_6748___SSR4	6748	SSR4	Signal sequence receptor, delta (translocon-associated protein delta)	-0.543641032	-3.574874541	0.000650261
29923	AA279914	1000029923			0.803783333	3.698741362	0.000650923
19293	GeneID_8554___PIAS1	8554	PIAS1	Protein inhibitor of activated STAT, 1	0.718781366	3.743491845	0.000651099
25942	GeneID_7873___ARMET	7873	ARMET	Arginine-rich, mutated in early stage tumors	-0.644791905	-3.641435616	0.000652906
34000	UGID_604923	604923		Transcribed locus	0.777893333	3.752141815	0.000654843
16504	GeneID_7153___TOP2A	7153	TOP2A	Topoisomerase (DNA) II alpha 170kDa	-0.461370268	-3.580575573	0.000654976
26644	GeneID_9063___PIAS2	9063	PIAS2	Protein inhibitor of activated STAT, 2	-0.454713889	-3.575935917	0.00065898
24343	GeneID_114784_CSMD2	114784	CSMD2	CUB and Sushi multiple domains 2	0.719593478	3.698399887	0.000666882
24032	GeneID_55249__YY1AP1	55249	YY1AP1	YY1 associated protein 1	-0.493416004	-3.580215473	0.000667792
26608	GeneID_605____BCL7A	605	BCL7A	B-cell CLL/lymphoma 7A	-0.392615714	-3.585171124	0.000670224
28344	GeneID_5566___PRKACA	5566	PRKACA	Protein kinase, cAMP-dependent, catalytic, alpha	-0.390813186	-3.56425322	0.000672814
32434	UGID_599934	599934		Transcribed locus	0.561676667	3.577178677	0.000674261
29496	GeneID_5879___RAC1	5879	RAC1	Ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	-0.384172466	-3.565644079	0.000675317
26470	UGID_559426	559426		CDNA clone IMAGE:4814828	0.596425	3.57087454	0.00067556
34183	AI523664	1000034183			0.649900855	3.66926234	0.000679921
34881	AI469176	1000034881			0.800127778	3.81893746	0.000681356
25123	AA836287	1000025123			0.701706823	3.654185317	0.000683796
27115	GeneID_6197___RPS6KA3	6197	RPS6KA3	Ribosomal protein S6 kinase, 90kDa, polypeptide 3	-0.432784848	-3.560742108	0.000685991
28343	GeneID_2790___GNG10	2790	GNG10	Guanine nucleotide binding protein (G protein), gamma 10	-0.622968052	-3.563298108	0.00068613
29569	GeneID_155060_ZNF783	155060	ZNF783	Zinc finger protein 783	-0.344900694	-3.561933013	0.000689126
31826	GeneID_596____BCL2	596	BCL2	B-cell CLL/lymphoma 2	0.483630769	3.664060975	0.00069045
25133	GeneID_55269__PSPC1	55269	PSPC1	Paraspeckle component 1	0.784604444	3.712661946	0.000690883
33511	GeneID_80008__TMEM156	80008	TMEM156	Transmembrane protein 156	0.560108848	3.566369823	0.000691435
17088	GeneID_1499___CTNNB1	1499	CTNNB1	Catenin (cadherin-associated protein), beta 1, 88kDa	-0.67143125	-3.560561249	0.000692148
16614	GeneID_3662___IRF4	3662	IRF4	Interferon regulatory factor 4	-0.591473464	-3.55516374	0.000692702
16003	GeneID_1603___DAD1	1603	DAD1	Defender against cell death 1	-0.43171875	-3.565751102	0.000692795
17526	GeneID_4001___LMNB1	4001	LMNB1	Lamin B1	-0.34265202	-3.556608549	0.000695116
32061		1000032061			0.488980952	3.630261103	0.000697189
24837	GeneID_951____CD37	951	CD37	CD37 molecule	0.425785389	3.555427071	0.000697746
33525	GeneID_285780_RP3-398D13.1	285780		Hypothetical protein FLJ33708	0.666042308	3.653519644	0.000698316
24441	GeneID_5906___RAP1A	5906	RAP1A	RAP1A, member of RAS oncogene family	-0.588235101	-3.5550957	0.000698485
24443	GeneID_4064___CD180	4064	CD180	CD180 molecule	-0.761199654	-3.556810146	0.000700478
34777	GeneID_10097__ACTR2	10097	ACTR2	ARP2 actin-related protein 2 homolog (yeast)	-0.366832222	-3.561495477	0.000702221
34830	GeneID_6175___RPLP0	6175	RPLP0	Ribosomal protein, large, P0	-0.613351263	-3.553404142	0.00070227
27481	GeneID_6478___SIAH2	6478	SIAH2	Seven in absentia homolog 2 (Drosophila)	-0.552208518	-3.548752213	0.000707066
28001	GeneID_2308___FOXO1A	2308	FOXO1A	Forkhead box O1A (rhabdomyosarcoma)	0.504447917	3.553118897	0.000708768
27558	GeneID_998____CDC42	998	CDC42	Cell division cycle 42 (GTP binding protein, 25kDa)	-0.283391162	-3.550038568	0.000709858
20175	GeneID_23476__BRD4	23476	BRD4	Bromodomain containing 4	0.483156127	3.674885895	0.000714041
16083	GeneID_397____ARHGDIB	397	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	-0.401342096	-3.555922336	0.000714749
24566	GeneID_3738___KCNA3	3738	KCNA3	Potassium voltage-gated channel, shaker-related subfamily, member 3	-0.730639977	-3.577683064	0.000715736
29420	GeneID_28969__BZW2	28969	BZW2	Basic leucine zipper and W2 domains 2	-0.558609848	-3.546809872	0.000717211
28624	GeneID_8293___SERF1A	8293	SERF1A	Small EDRK-rich factor 1A (telomeric)	-0.429646192	-3.543103958	0.000719953
34774	GeneID_5479___PPIB	5479	PPIB	Peptidylprolyl isomerase B (cyclophilin B)	-0.376698818	-3.545086083	0.000721166
33070	GeneID_246175_CNOT6L	246175	CNOT6L	CCR4-NOT transcription complex, subunit 6-like	-0.384453716	-3.544638476	0.000722197
27027	GeneID_9322___TRIP10	9322	TRIP10	Thyroid hormone receptor interactor 10	-0.423592957	-3.541803534	0.000722952
30297	GeneID_4242___MFNG	4242	MFNG	Manic fringe homolog (Drosophila)	-0.512680556	-3.546475987	0.000723922
31733	GeneID_26354__GNL3	26354	GNL3	Guanine nucleotide binding protein-like 3 (nucleolar)	-0.469105979	-3.540864052	0.000725125
32045	GeneID_343099_CCDC18	343099	CCDC18	Coiled-coil domain containing 18	0.333284762	3.605143531	0.000729185
32639	UGID_597084	597084		CDNA FLJ13334 fis, clone OVARC1001846	0.652372917	3.673859421	0.00073338
31395	GeneID_11030__RBPMS	11030	RBPMS	RNA binding protein with multiple splicing	-0.287065972	-3.541389693	0.000735733
26000	GeneID_10276__NET1	10276	NET1	Neuroepithelial cell transforming gene 1	-0.502075268	-3.543315431	0.000737445
33282	GeneID_55784__MCTP2	55784	MCTP2	Multiple C2 domains, transmembrane 2	0.993951667	3.678125825	0.00074267
17866	GeneID_3932___LCK	3932	LCK	Lymphocyte-specific protein tyrosine kinase	0.767356347	3.531712877	0.000746626
16460	GeneID_2256___FGF11	2256	FGF11	Fibroblast growth factor 11	-0.448408436	-3.531217512	0.000747806
31005	GeneID_51760__SYT17	51760	SYT17	Synaptotagmin XVII	0.672125	3.694089181	0.000748793
26037	GeneID_8773___SNAP23	8773	SNAP23	Synaptosomal-associated protein, 23kDa	-0.572114872	-3.574181617	0.000749365
28652	GeneID_8165___AKAP1	8165	AKAP1	A kinase (PRKA) anchor protein 1	-0.402982965	-3.530519084	0.000749474
27977	GeneID_2056___EPO	2056	EPO	Erythropoietin	0.6869435	3.65775219	0.000750414
17636	GeneID_11331__PHB2	11331	PHB2	Prohibitin 2	-0.411316953	-3.529877183	0.000751011
32603	GeneID_976____CD97	976	CD97	CD97 molecule	0.375273401	3.558692952	0.000751174
17670	GeneID_196____AHR	196	AHR	Aryl hydrocarbon receptor	-0.846313889	-3.53458813	0.000751813
17490	GeneID_342096_GOLGA6	342096	GOLGA6	Golgi autoantigen, golgin subfamily a, 6	-0.342289236	-3.534213553	0.000752708
15943	GeneID_5520___PPP2R2A	5520	PPP2R2A	Protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), alpha isoform	-0.345850733	-3.544141894	0.000755512
32093	UGID_104450	104450		Transcribed locus	0.825212077	3.65530332	0.000755756
17117	GeneID_5494___PPM1A	5494	PPM1A	Protein phosphatase 1A (formerly 2C), magnesium-dependent, alpha isoform	-0.358452778	-3.53159169	0.000759002
34236	GeneID_5476___CTSA	5476	CTSA	Protective protein for beta-galactosidase (galactosialidosis)	-0.426309122	-3.527833891	0.000761909
31223	GeneID_64005__MYO1G	64005	MYO1G	Myosin IG	-0.69409767	-3.532972988	0.000762031
17300	GeneID_4061___LY6E	4061	LY6E	Lymphocyte antigen 6 complex, locus E	0.713832171	3.530075596	0.000762664
16080	GeneID_4919___ROR1	4919	ROR1	Receptor tyrosine kinase-like orphan receptor 1	-0.528580556	-3.531343609	0.000765974
32326	GeneID_400954_FLJ42562	400954	FLJ42562	Similar to echinoderm microtubule associated protein like 5	1.164947368	3.716860374	0.000770328
24544	GeneID_3059___HCLS1	3059	HCLS1	Hematopoietic cell-specific Lyn substrate 1	-0.797907289	-3.521797436	0.000770604
28481	GeneID_7159___TP53BP2	7159	TP53BP2	Tumor protein p53 binding protein, 2	-0.440560178	-3.550270146	0.000771159
24867	GeneID_5452___POU2F2	5452	POU2F2	POU domain, class 2, transcription factor 2	-0.541113595	-3.52118196	0.000772116
16732	GeneID_2335___FN1	2335	FN1	Fibronectin 1	-0.929352143	-3.527900464	0.000774372
27023	GeneID_203____AK1	203	AK1	Adenylate kinase 1	0.624221959	3.521984954	0.000776211
32304	GeneID_10750__GRAP	10750	GRAP	GRB2-related adaptor protein	0.836191226	3.562501368	0.000776834
16925	GeneID_166____AES	166	AES	Amino-terminal enhancer of split	0.403181081	3.517680787	0.000780772
31447	GeneID_3614___IMPDH1	3614	IMPDH1	IMP (inosine monophosphate) dehydrogenase 1	-0.348190336	-3.517175067	0.00078203
32839	GeneID_55840__EAF2	55840	EAF2	ELL associated factor 2	0.699105882	3.611684288	0.000790366
16811	GeneID_8635___RNASET2	8635	RNASET2	Ribonuclease T2	0.468314892	3.518624341	0.000790874
17367	GeneID_1298___COL9A2	1298	COL9A2	Collagen, type IX, alpha 2	0.687313333	3.565235687	0.000800366
27267	GeneID_87_____ACTN1	87	ACTN1	Actinin, alpha 1	-0.58138125	-3.5119994	0.000801219
16736	GeneID_3569___IL6	3569	IL6	Interleukin 6 (interferon, beta 2)	-0.674867143	-3.54488913	0.000801369
20232		1000020232			0.720671026	3.629079173	0.000815313
24589	GeneID_64782__ISG20L1	64782	ISG20L1	Interferon stimulated exonuclease gene 20kDa-like 1	-0.805067384	-3.510641154	0.000817798
29210	GeneID_6742___SSBP1	6742	SSBP1	Single-stranded DNA binding protein 1	-0.51176381	-3.566829066	0.000818943
34671	GeneID_83759__RBM4B	83759	RBM4B	RNA binding motif protein 4B	-0.374954307	-3.505071673	0.000819016
34860	GeneID_10856__RUVBL2	10856	RUVBL2	RuvB-like 2 (E. coli)	-0.460492547	-3.502319277	0.00081985
16794	GeneID_5780___PTPN9	5780	PTPN9	Protein tyrosine phosphatase, non-receptor type 9	-0.29345	-3.513804229	0.000823667
33116	GeneID_221692_PHACTR1	221692	PHACTR1	Phosphatase and actin regulator 1	0.716810238	3.535863321	0.000824041
33775	GeneID_55680__RUFY2	55680	RUFY2	RUN and FYVE domain containing 2	0.671297511	3.610005615	0.000825811
24844	GeneID_6195___RPS6KA1	6195	RPS6KA1	Ribosomal protein S6 kinase, 90kDa, polypeptide 1	-0.387385913	-3.49933882	0.000827644
15948	GeneID_6198___RPS6KB1	6198	RPS6KB1	Ribosomal protein S6 kinase, 70kDa, polypeptide 1	-0.373076809	-3.502914082	0.00083119
34166	GeneID_1186___CLCN7	1186	CLCN7	Chloride channel 7	0.485101351	3.500150276	0.000831886
24927	GeneID_153579_BTNL9	153579	BTNL9	Butyrophilin-like 9	1.10153287	3.52788174	0.000835498
16940	GeneID_4600___MX2	4600	MX2	Myxovirus (influenza virus) resistance 2 (mouse)	-0.34856249	-3.496179996	0.000835981
28004	GeneID_643____BLR1	643	BLR1	Burkitt lymphoma receptor 1, GTP binding protein (chemokine (C-X-C motif) receptor 5)	-0.835952778	-3.499153707	0.000841126
26569	GeneID_10631__POSTN	10631	POSTN	Periostin, osteoblast specific factor	-0.586782424	-3.512816062	0.000841338
22081	GeneID_22870__SAPS1	22870	SAPS1	SAPS domain family, member 1	-0.402639803	-3.493932613	0.00084196
24373	GeneID_29760__BLNK	29760	BLNK	B-cell linker	-0.559477525	-3.495573829	0.000844026
24501	GeneID_4154___MBNL1	4154	MBNL1	Muscleblind-like (Drosophila)	-0.501171359	-3.50878765	0.000844228
16120	GeneID_7150___TOP1	7150	TOP1	Topoisomerase (DNA) I	-0.472863542	-3.497641414	0.000845153
33054	GeneID_200186_CRTC2	200186	CRTC2	CREB regulated transcription coactivator 2	-0.398224865	-3.499588961	0.00084681
33994	GeneID_84236__RHBDD1	84236	RHBDD1	Rhomboid domain containing 1	0.394006452	3.50168497	0.000848292
31037	GeneID_5496___PPM1G	5496	PPM1G	Protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform	-0.320868403	-3.494676696	0.000853101
33196	GeneID_3159___HMGA1	3159	HMGA1	High mobility group AT-hook 1	-0.312782581	-3.499206072	0.000854929
34192	GeneID_64131__XYLT1	64131	XYLT1	Xylosyltransferase I	0.838407353	3.584768364	0.000855634
33247	GeneID_79939__SLC35E1	79939	SLC35E1	Solute carrier family 35, member E1	-0.31280303	-3.498633721	0.000856468
17516	GeneID_8846___ALKBH1	8846	ALKBH1	AlkB, alkylation repair homolog 1 (E. coli)	-0.424897952	-3.488291851	0.000857148
26994	GeneID_1521___CTSW	1521	CTSW	Cathepsin W (lymphopain)	0.738595609	3.492606392	0.00086564
17744	GeneID_6375___XCL1	6375	XCL1	Chemokine (C motif) ligand 1	0.981274645	3.503631304	0.00086582
34374	GeneID_114614_BIC	114614	BIC	BIC transcript	-0.685473864	-3.496478297	0.000869692
24531	GeneID_6210___RPS15A	6210	RPS15A	Ribosomal protein S15a	0.443002703	3.483341112	0.000870692
31693	GeneID_124801_LSM12	124801	LSM12	LSM12 homolog (S. cerevisiae)	-0.317233214	-3.490473599	0.000871471
33671	AA255662	1000033671			0.842535059	3.598447786	0.000871794
33483	GeneID_54520__CCDC93	54520	CCDC93	Coiled-coil domain containing 93	0.728200397	3.568688518	0.000881338
33089	GeneID_26013__L3MBTL	26013	L3MBTL	L(3)mbt-like (Drosophila)	0.624289286	3.56814162	0.000882763
27822	UGID_600902	600902		Transcribed locus	0.382796875	3.483691681	0.000883174
24424	GeneID_6518___SLC2A5	6518	SLC2A5	Solute carrier family 2 (facilitated glucose/fructose transporter), member 5	-0.951024816	-3.477668194	0.00088646
25051	GeneID_3115___HLA-DPB1	3115	HLA-DPB1	Major histocompatibility complex, class II, DP beta 1	0.70226129	3.496977847	0.000892257
29139	GeneID_8324___FZD7	8324	FZD7	Frizzled homolog 7 (Drosophila)	0.447871774	3.50649368	0.000892587
29679	GeneID_3218___HOXB8	3218	HOXB8	Homeobox B8	1.046165038	3.67265832	0.000899021
34768	GeneID_689____BTF3	689	BTF3	Basic transcription factor 3	-0.445257658	-3.472262157	0.000901738
30410	GeneID_51465__UBE2J1	51465	UBE2J1	Ubiquitin-conjugating enzyme E2, J1 (UBC6 homolog, yeast)	0.569440809	3.480820458	0.000905716
16274	GeneID_6733___SRPK2	6733	SRPK2	SFRS protein kinase 2	-0.363884848	-3.470509642	0.000913547
24014	GeneID_4869___NPM1	4869	NPM1	Nucleophosmin (nucleolar phosphoprotein B23, numatrin)	-0.455668468	-3.467836777	0.00091443
27773	GeneID_3694___ITGB6	3694	ITGB6	Integrin, beta 6	0.78793	3.690892711	0.000919544
26895	GeneID_2512___FTL	2512	FTL	Ferritin, light polypeptide	-0.615185913	-3.466059118	0.000919576
20227		1000020227			0.936330526	3.651531079	0.000921836
33485	AA835891	1000033485			0.890357895	3.594167492	0.000921897
33011	GeneID_54887__C6orf107	54887	C6orf107	Chromosome 6 open reading frame 107	0.573713077	3.5532128	0.000922511
16761	GeneID_6678___SPARC	6678	SPARC	Secreted protein, acidic, cysteine-rich (osteonectin)	-0.818553275	-3.480167944	0.000923204
16059	GeneID_6742___SSBP1	6742	SSBP1	Single-stranded DNA binding protein 1	-0.401928535	-3.467156178	0.00092325
25062	GeneID_79073__TMEM109	79073	TMEM109	Transmembrane protein 109	-0.835675758	-3.479682284	0.000924602
33933	AA808154	1000033933			0.773340498	3.570552573	0.000926354
32117	GeneID_11104__KATNA1	11104	KATNA1	Katanin p60 (ATPase-containing) subunit A 1	0.459354286	3.539669852	0.000929309
16740	GeneID_11331__PHB2	11331	PHB2	Prohibitin 2	-0.405924493	-3.464287254	0.000931628
24654	GeneID_55016__MARCH1	55016	37680	Membrane-associated ring finger (C3HC4) 1	-0.694888304	-3.469094901	0.000932006
27969	GeneID_1198___CLK3	1198	CLK3	CDC-like kinase 3	-0.326696314	-3.461035529	0.000934266
33477	GeneID_65250__FLJ13231	65250	FLJ13231	Hypothetical protein FLJ13231	0.53123069	3.532535151	0.00093482
33677	GeneID_9910___RABGAP1L	9910	RABGAP1L	RAB GTPase activating protein 1-like	0.541802857	3.537338349	0.000935769
28353	GeneID_4322___MMP13	4322	MMP13	Matrix metallopeptidase 13 (collagenase 3)	0.832121765	3.612275486	0.000942567
28801	GeneID_7531___YWHAE	7531	YWHAE	Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	-0.490072154	-3.458137204	0.000942843
17833	GeneID_10528__NOL5A	10528	NOL5A	Nucleolar protein 5A (56kDa with KKE/D repeat)	-0.531604832	-3.457753212	0.000943984
34522	GeneID_28227__PPP2R3B	28227	PPP2R3B	Protein phosphatase 2 (formerly 2A), regulatory subunit B, beta	-0.580186616	-3.45927335	0.000946444
31382	GeneID_1933___EEF1B2	1933	EEF1B2	Eukaryotic translation elongation factor 1 beta 2	-0.513599242	-3.458229257	0.000949557
32437	GeneID_177____AGER	177	AGER	Advanced glycosylation end product-specific receptor	0.399684762	3.467025283	0.000953583
30749	GeneID_23397__NCAPH	23397	NCAPH	Non-SMC condensin I complex, subunit H	-0.423682944	-3.457967575	0.000957576
24715	GeneID_1017___CDK2	1017	CDK2	Cyclin-dependent kinase 2	-0.551427273	-3.453198494	0.000964694
24968	GeneID_90522__YIF1B	90522	YIF1B	Yip1 interacting factor homolog B (S. cerevisiae)	-0.464136282	-3.448134284	0.000973018
30282	GeneID_7846___TUBA3	7846	TUBA3	Tubulin, alpha 3	-0.420237838	-3.447295966	0.000975588
25089	GeneID_8031___NCOA4	8031	NCOA4	Nuclear receptor coactivator 4	-0.433200491	-3.44657734	0.000977796
16257	GeneID_2512___FTL	2512	FTL	Ferritin, light polypeptide	-0.692731941	-3.444839983	0.000983154
29142	GeneID_7249___TSC2	7249	TSC2	Tuberous sclerosis 2	-0.345719247	-3.443016913	0.000988806
25092	GeneID_9792___SERTAD2	9792	SERTAD2	SERTA domain containing 2	-0.356710975	-3.442928865	0.00098908
27309	GeneID_7301___TYRO3	7301	TYRO3	TYRO3 protein tyrosine kinase	0.46659569	3.466420108	0.000990149
27660	GeneID_4791___NFKB2	4791	NFKB2	Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	-0.397171171	-3.441960671	0.000992095
32585	GeneID_340596_LHFPL1	340596	LHFPL1	Lipoma HMGIC fusion partner-like 1	0.968073333	3.747903989	0.000993744
28577	GeneID_5803___PTPRZ1	5803	PTPRZ1	Protein tyrosine phosphatase, receptor-type, Z polypeptide 1	0.90139641	3.708700631	0.000994639
16309	GeneID_8833___GMPS	8833	GMPS	Guanine monphosphate synthetase	-0.472362735	-3.440500061	0.00099666
