Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
9.411983	0.128847	10.186967	0.049751	1.71	Up	0.004956747	AF311326	224318_s_at	Hypothetical protein FLJ10081	Hs.516341	55683	FLJ10081
6.8908	0.176297	6.11704	0.08055	1.71	Down	0.01623784	AU147805	232333_at	Mastermind-like 2 (Drosophila)	Hs.428214	84441	MAML2
8.662827	0.161486	7.889387	0.202951	1.71	Down	0.040653304	BE965369	213506_at	-	-	-	-
3.686903	0.045499	4.45991	0.056874	1.71	Up	0.00044616	AW376860	239520_at	Transcribed locus	Hs.156398	-	-
7.726187	0.064014	6.95367	0.067199	1.71	Down	0.001138151	AK091930	1556469_s_at	Cathepsin L2	Hs.434529	1515	CTSL2
5.507193	0.065055	6.27947	0.01905	1.71	Up	0.000338577	AW265514	232653_at	-	-	-	-
6.123513	0.054231	5.351597	0.179477	1.71	Down	0.014647214	NM_002451	204956_at	Methylthioadenosine phosphorylase	Hs.193268	4507	MTAP
3.589007	0.038519	4.36088	0.057055	1.71	Up	0.000360294	BF592034	227242_s_at	Early B-cell factor 3	Hs.591374	253738	EBF3
6.81914	0.063529	6.047467	0.164321	1.71	Down	0.01187334	AW663712	215268_at	Microtubule-actin crosslinking factor 1	Hs.580782	23499	MACF1
10.4812	0.015296	11.252867	0.049897	1.71	Up	0.000121793	AA085748	212155_at	-	-	-	-
8.24207	0.092419	7.470463	0.09245	1.71	Down	0.004122132	AI823917	227931_at	MRNA; cDNA DKFZp686D22106 (from clone DKFZp686D22106)	Hs.445036	-	-
7.81329	0.104997	7.042397	0.075364	1.71	Down	0.003967593	AB037776	229276_at	Immunoglobulin superfamily, member 9	Hs.591472	57549	IGSF9
5.617657	0.132483	6.387943	0.174217	1.71	Up	0.024463038	AW665395	229539_at	Full length insert cDNA clone ZD70D07	Hs.648568	-	-
6.15165	0.098005	6.920893	0.121003	1.7	Up	0.007816202	NM_002699	208345_s_at	POU domain, class 3, transcription factor 1	Hs.1837	5453	POU3F1
7.154293	0.166591	6.38606	0.191091	1.7	Down	0.038766762	AK024123	216284_at	CDNA FLJ14061 fis, clone HEMBB1000749	Hs.636884	-	-
3.916143	0.048803	4.684343	0.230435	1.7	Up	0.031040975	AL833691	1566880_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
7.213237	0.064868	6.445333	0.158741	1.7	Down	0.011006666	NM_000418	203233_at	Interleukin 4 receptor	Hs.513457	3566	IL4R
5.547787	0.118684	6.315	0.007659	1.7	Up	0.002972417	AW022607	226806_s_at	Full length insert cDNA clone ZD69D05	Hs.642794	-	-
8.147957	0.066121	8.914277	0.040552	1.7	Up	0.00058897	BC004948	211474_s_at	-	-	-	-
7.988073	0.134918	8.75383	0.173589	1.7	Up	0.025282521	AL117381	212312_at	-	-	-	-
6.017553	0.137359	6.782703	0.218316	1.7	Up	0.041288701	AW195407	227341_at	Chromosome 10 open reading frame 30	Hs.498740	222389	C10orf30
6.511607	0.123084	5.74647	0.118995	1.7	Down	0.011081119	AI282511	239042_at	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	Hs.388170	55720	TSR1
4.728077	0.142519	5.4923	0.12305	1.7	Up	0.015364241	NM_006933	1553313_s_at	Mitochondrial ribosomal protein S6	Hs.302742	64968	MRPS6
7.594597	0.093203	6.83099	0.218976	1.7	Down	0.032631624	NM_015879	208065_at	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3	Hs.23172	51046	ST8SIA3
7.249863	0.136311	6.487217	0.13319	1.7	Down	0.01610679	NM_018651	206314_at	Zinc finger protein 167	Hs.529512	55888	ZNF167
6.896227	0.110579	6.133587	0.22721	1.7	Down	0.039236961	BE551351	204851_s_at	Doublecortex; lissencephaly, X-linked (doublecortin)	Hs.34780	1641	DCX
6.273603	0.039777	5.511237	0.216623	1.7	Down	0.025783615	AI590190	228457_at	CDNA clone IMAGE:5263177	Hs.592572	-	-
8.996853	0.183457	8.234607	0.039783	1.7	Down	0.015341902	BE464819	239231_at	CDNA FLJ41910 fis, clone PEBLM2007834	Hs.63187	-	-
8.587103	0.079711	9.34877	0.066728	1.7	Up	0.0018466	NM_019094	206302_s_at	Nudix (nucleoside diphosphate linked moiety X)-type motif 4	Hs.591008	11163	NUDT4
5.565193	0.056278	6.326613	0.179283	1.7	Up	0.015449172	BF001786	222747_s_at	Sex comb on midleg-like 1 (Drosophila)	Hs.109655	6322	SCML1
6.580497	0.048623	7.34165	0.063561	1.69	Up	0.000682112	M62324	213138_at	AT rich interactive domain 5A (MRF1-like)	Hs.920	10865	ARID5A
4.90981	0.118506	5.670793	0.208639	1.69	Up	0.033809516	NM_024935	220340_at	KIAA1772	Hs.149020	80000	KIAA1772
7.508987	0.051259	6.748437	0.244687	1.69	Down	0.03831894	AL831906	1566903_at	Low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	Hs.576154	7804	LRP8
5.33973	0.106266	4.579387	0.102196	1.69	Down	0.006710934	AB014573	213471_at	Nephronophthisis 4	Hs.462348	261734	NPHP4
5.985877	0.140933	5.225697	0.146247	1.69	Down	0.020071118	NM_004848	207571_x_at	Chromosome 1 open reading frame 38	Hs.10649	9473	C1orf38
5.608743	0.212436	4.848563	0.017218	1.69	Down	0.023444743	J05008	222802_at	endothelin 1	-	1906	-
10.9963	0.070811	11.7564	0.244693	1.69	Up	0.04058146	NM_004734	205399_at	Doublecortin and CaM kinase-like 1	Hs.507755	9201	DCAMKL1
7.877523	0.03944	7.118093	0.095546	1.69	Down	0.001827623	BC001979	223019_at	Family with sequence similarity 129, member B	Hs.522401	64855	FAM129B
8.875957	0.035478	8.117217	0.070475	1.69	Down	0.000653777	NM_002291	201505_at	Laminin, beta 1	Hs.489646	3912	LAMB1
6.544733	0.107502	7.303187	0.121597	1.69	Up	0.00949665	M97501	210716_s_at	Restin (Reed-Steinberg cell-expressed intermediate filament-associated protein)	Hs.524809	6249	RSN
7.537343	0.071698	6.779087	0.026043	1.69	Down	0.000575183	BC040508	1556308_at	Proline-rich transmembrane protein 3	Hs.616388	285368	PRRT3
6.482053	0.133147	7.23979	0.158651	1.69	Up	0.021609482	AI684643	239451_at	Heat shock protein 90kDa beta (Grp94), member 1	Hs.192374	7184	HSP90B1
6.05061	0.079472	5.293487	0.135088	1.69	Down	0.008456896	NM_006113	218807_at	Vav 3 oncogene	Hs.267659	10451	VAV3
8.42565	0.198785	7.668527	0.108701	1.69	Down	0.028788577	AI819238	213931_at	Inhibitor of DNA binding 2, dominant negative helix-loop-helix protein	Hs.180919	3398	ID2
7.597763	0.150399	6.840817	0.150928	1.69	Down	0.023744064	NM_006633	203474_at	IQ motif containing GTPase activating protein 2	Hs.291030	10788	IQGAP2
5.285523	0.119332	4.528967	0.172175	1.69	Down	0.022526759	AI084489	239808_at	Phosphatidylinositol transfer protein, cytoplasmic 1	Hs.591185	26207	PITPNC1
8.824043	0.07406	8.06782	0.177501	1.69	Down	0.01707628	BF343625	225185_at	Muscle RAS oncogene homolog	Hs.527021	22808	MRAS
10.2779	0.070321	9.522023	0.040098	1.69	Down	0.000732339	AB037810	225056_at	Signal-induced proliferation-associated 1 like 2	Hs.268774	57568	SIPA1L2
7.77722	0.019929	7.02143	0.026843	1.69	Down	2.27E-05	AI754416	209287_s_at	CDC42 effector protein (Rho GTPase binding) 3	Hs.369574	10602	CDC42EP3
9.01251	0.076368	8.257097	0.12386	1.69	Down	0.006554505	AA582932	59697_at	RAB15, member RAS onocogene family	Hs.512492	376267	RAB15
9.320093	0.02237	8.564997	0.057406	1.69	Down	0.000254521	NM_005864	204400_at	Embryonal Fyn-associated substrate	Hs.24587	10278	EFS
7.135803	0.205729	7.890827	0.053053	1.69	Up	0.023718992	AU146021	232478_at	Nuclear receptor subfamily 6, group A, member 1	Hs.586460	2649	NR6A1
9.566473	0.031648	8.812023	0.088589	1.69	Down	0.001311432	NM_003633	201341_at	Ectodermal-neural cortex (with BTB-like domain)	Hs.104925	8507	ENC1
5.65734	0.071618	6.411383	0.218006	1.69	Up	0.030328019	NM_017712	219891_at	Pyroglutamyl-peptidase I	Hs.131776	54858	PGPEP1
6.13548	0.205099	5.381477	0.092469	1.69	Down	0.028531137	AK001164	232752_at	Homo sapiens, clone IMAGE:4095671, mRNA	Hs.599785	-	-
4.967833	0.063431	5.721453	0.259326	1.69	Up	0.047689541	AV648364	212914_at	Chromobox homolog 7	Hs.356416	23492	CBX7
6.408623	0.258432	7.162097	0.052316	1.69	Up	0.046041148	AF004291	211402_x_at	Nuclear receptor subfamily 6, group A, member 1	Hs.586460	2649	NR6A1
5.078283	0.131443	5.82957	0.078453	1.68	Up	0.007998285	AL555612	226559_at	Immediate early response 5-like	Hs.591902	389792	IER5L
5.937147	0.09339	5.186197	0.048825	1.68	Down	0.002050328	NM_014330	202014_at	Protein phosphatase 1, regulatory (inhibitor) subunit 15A	Hs.631593	23645	PPP1R15A
7.6618	0.108789	6.911093	0.108968	1.68	Down	0.008187478	U79273	214805_at	Eukaryotic translation initiation factor 4A, isoform 1	Hs.129673	1973	EIF4A1
8.370573	0.123792	7.61988	0.131876	1.68	Down	0.014256372	NM_013322	218404_at	Sorting nexin 10	Hs.571296	29887	SNX10
6.632593	0.044578	5.882083	0.124941	1.68	Down	0.004810377	AA604382	226338_at	Transmembrane protein 55A	Hs.202517	55529	TMEM55A
8.703633	0.089706	9.454123	0.131775	1.68	Up	0.009254067	NM_002971	203408_s_at	Special AT-rich sequence binding protein 1 (binds to nuclear matrix/scaffold-associating DNAs)	Hs.517717	6304	SATB1
6.429647	0.023225	7.179937	0.148384	1.68	Up	0.007513798	NM_000458	205313_at	Transcription factor 2, hepatic; LF-B3; variant hepatic nuclear factor	Hs.191144	6928	TCF2
8.397917	0.05161	7.648143	0.131747	1.68	Down	0.006091644	AA631242	221810_at	RAB15, member RAS onocogene family	Hs.512492	376267	RAB15
9.494113	0.145266	10.243663	0.13158	1.68	Up	0.018709975	NM_013396	220419_s_at	Ubiquitin specific peptidase 25	Hs.473370	29761	USP25
5.32195	0.126131	4.572493	0.080445	1.68	Down	0.007439203	AF429305	1560834_a_at	Rhabdomyosarcoma 2 associated transcript (non-coding RNA)	Hs.652568	196475	RMST
7.019897	0.168247	7.76932	0.180882	1.68	Up	0.038640167	AA728758	222809_x_at	Chromosome 14 open reading frame 65	Hs.648374	317762	C14orf65
11.123433	0.098507	10.374433	0.13494	1.68	Down	0.010963337	AF242521	201364_s_at	Ornithine decarboxylase antizyme 2	Hs.74563	4947	OAZ2
8.49865	0.107636	9.247547	0.035509	1.68	Up	0.002719315	BG261385	225906_at	CDNA clone IMAGE:4123507	Hs.648380	-	-
7.127813	0.130529	6.378933	0.162079	1.68	Down	0.022786916	AI688812	214369_s_at	RAS guanyl releasing protein 2 (calcium and DAG-regulated)	Hs.99491	10235	RASGRP2
7.92681	0.118786	8.67568	0.124975	1.68	Up	0.01222141	AI127452	228443_s_at	SET domain containing (lysine methyltransferase) 8	Hs.652395	387893	SETD8
4.669543	0.065112	5.418353	0.07333	1.68	Up	0.001579935	W95007	1557418_at	Acyl-CoA synthetase long-chain family member 4	Hs.268785	2182	ACSL4
8.409803	0.155635	9.158153	0.207287	1.68	Up	0.044695683	AL544576	229452_at	Transmembrane protein 88	Hs.389669	92162	TMEM88
4.582933	0.07696	5.330457	0.238837	1.68	Up	0.040778645	AW303397	229041_s_at	Integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	Hs.375957	3689	ITGB2
4.1207	0.062124	4.867697	0.145121	1.68	Up	0.009090315	U24056	211451_s_at	Potassium inwardly-rectifying channel, subfamily J, member 4	Hs.32505	3761	KCNJ4
4.549747	0.124971	5.296537	0.067094	1.68	Up	0.006233666	AK026802	233079_at	C-mer proto-oncogene tyrosine kinase	Hs.306178	10461	MERTK
8.111667	0.082477	8.857783	0.047506	1.68	Up	0.001430204	NM_021242	218251_at	MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish))	Hs.522605	58526	MID1IP1
11.333367	0.15005	10.5875	0.179744	1.68	Down	0.033358763	AI091079	214853_s_at	Transcribed locus	Hs.644001	-	-
6.849823	0.064592	6.104843	0.175114	1.68	Down	0.01624613	AB014719	209871_s_at	Amyloid beta (A4) precursor protein-binding, family A, member 2 (X11-like)	Hs.618112	321	APBA2
5.07501	0.114969	4.33009	0.068418	1.68	Down	0.00509683	BF431050	241885_at	TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa	Hs.402752	8148	TAF15
5.203627	0.168395	4.459157	0.068073	1.68	Down	0.014868364	NM_024534	219987_at	Hypothetical protein FLJ12684	Hs.363087	79584	FLJ12684
7.38664	0.20385	8.13073	0.140579	1.67	Up	0.039748612	AU121431	214691_x_at	Family with sequence similarity 63, member B	Hs.591122	54629	FAM63B
9.888867	0.156894	9.144893	0.16099	1.67	Down	0.029667183	NM_004817	202085_at	Tight junction protein 2 (zona occludens 2)	Hs.50382	9414	TJP2
6.41532	0.103844	5.671413	0.107733	1.67	Down	0.007643137	NM_004695	206600_s_at	Solute carrier family 16, member 5 (monocarboxylic acid transporter 6)	Hs.592095	9121	SLC16A5
7.33245	0.099196	6.58912	0.089111	1.67	Down	0.005075245	NM_002428	203365_s_at	Matrix metallopeptidase 15 (membrane-inserted)	Hs.80343	4324	MMP15
8.126827	0.095462	8.870103	0.071997	1.67	Up	0.003408543	BC000006	201242_s_at	ATPase, Na+/K+ transporting, beta 1 polypeptide	Hs.291196	481	ATP1B1
4.700747	0.141726	5.443743	0.169728	1.67	Up	0.028300587	T91029	240652_at	-	-	-	-
6.11454	0.042714	6.857493	0.128603	1.67	Up	0.005389337	D45421	210839_s_at	Ectonucleotide pyrophosphatase/phosphodiesterase 2 (autotaxin)	Hs.190977	5168	ENPP2
6.867143	0.097878	6.12452	0.168926	1.67	Down	0.019041749	NM_003253	206409_at	T-cell lymphoma invasion and metastasis 1	Hs.517228	7074	TIAM1
7.418553	0.019832	6.676057	0.218405	1.67	Down	0.027639259	BF589448	230129_at	Chromosome 10 open reading frame 89	Hs.281004	118672	C10orf89
8.923803	0.137709	9.666287	0.15363	1.67	Up	0.022782923	BC001971	209112_at	Cyclin-dependent kinase inhibitor 1B (p27, Kip1)	Hs.238990	1027	CDKN1B
7.669943	0.10224	6.92845	0.056389	1.67	Down	0.003149963	AF196976	223552_at	Leucine rich repeat containing 4	Hs.567566	64101	LRRC4
5.98784	0.053811	6.729193	0.093806	1.67	Up	0.002370436	AF070569	214696_at	hypothetical protein MGC14376	-	84981	-
5.63421	0.049192	6.3752	0.117561	1.67	Up	0.004354825	AU159344	232701_at	Neuropilin 2	Hs.471200	8828	NRP2
11.3406	0.155631	10.600267	0.087057	1.67	Down	0.014241836	NM_014000	200931_s_at	Vinculin	Hs.643896	7414	VCL
4.742247	0.084115	5.481903	0.055189	1.67	Up	0.001822821	NM_012301	207702_s_at	Membrane associated guanylate kinase, WW and PDZ domain containing 2	Hs.583235	9863	MAGI2
6.87249	0.126643	7.612033	0.208156	1.67	Up	0.038582838	NM_030775	221029_s_at	Wingless-type MMTV integration site family, member 5B	Hs.306051	81029	WNT5B
7.014457	0.222951	6.275927	0.018213	1.67	Down	0.029890623	AA194149	225189_s_at	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	Hs.471162	65059	RAPH1
6.412087	0.037119	7.150487	0.248518	1.67	Up	0.042447729	BE882538	227945_at	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1	Hs.176503	23216	TBC1D1
4.542097	0.081821	5.27961	0.151853	1.67	Up	0.012892678	U69556	222917_s_at	T-box 3 (ulnar mammary syndrome)	Hs.129895	6926	TBX3
4.139653	0.112368	4.877037	0.199942	1.67	Up	0.032432947	NM_014621	1552337_s_at	Homeobox D4	Hs.591609	3233	HOXD4
4.460043	0.083856	5.196607	0.145164	1.67	Up	0.011749412	AI678145	243708_at	Transmembrane protein 132E	Hs.310482	124842	TMEM132E
5.996073	0.106165	5.259593	0.175691	1.67	Down	0.023007856	BC032313	1552773_at	C-type lectin domain family 4, member D	Hs.351811	338339	CLEC4D
5.994163	0.11317	6.730243	0.165434	1.67	Up	0.02134721	AB037860	224975_at	Nuclear factor I/A	Hs.191911	4774	NFIA
4.22186	0.09734	4.957483	0.15687	1.67	Up	0.016338267	S67779	215990_s_at	B-cell CLL/lymphoma 6 (zinc finger protein 51)	-	604	-
7.138697	0.031224	7.873447	0.171041	1.66	Up	0.013413951	BE616972	227580_s_at	Transcribed locus	Hs.592281	-	-
6.232773	0.083798	5.49806	0.073137	1.66	Down	0.002722094	AU155234	233289_at	-	-	-	-
4.968033	0.072979	4.23396	0.03517	1.66	Down	0.000822093	R89088	1565597_at	RNA-binding protein	Hs.518727	54502	FLJ20273
6.736677	0.01755	6.003687	0.220565	1.66	Down	0.029577777	NM_018634	207130_at	-	-	-	-
6.238957	0.112955	6.971097	0.207861	1.66	Up	0.036403596	BF001786	218793_s_at	Sex comb on midleg-like 1 (Drosophila)	Hs.109655	6322	SCML1
10.166993	0.115623	10.8989	0.03812	1.66	Up	0.0038547	AB055977	223376_s_at	Brain protein I3	Hs.567438	25798	BRI3
9.065877	0.029991	8.33417	0.218591	1.66	Down	0.0294802	AL565074	212242_at	Tubulin, alpha 1	Hs.75318	7277	TUBA1
11.1543	0.06426	10.423	0.136458	1.66	Down	0.008348846	NM_021127	204286_s_at	Phorbol-12-myristate-13-acetate-induced protein 1	Hs.96	5366	PMAIP1
6.363257	0.089116	7.094183	0.171878	1.66	Up	0.019514784	U64315	210158_at	Excision repair cross-complementing rodent repair deficiency, complementation group 4	Hs.567265	2072	ERCC4
8.659653	0.123921	7.92948	0.062937	1.66	Down	0.006282117	NM_006848	204610_s_at	Coiled-coil domain containing 85B	Hs.66713	11007	CCDC85B
6.559973	0.156732	5.830157	0.084602	1.66	Down	0.014882163	AL354872	217127_at	-	-	-	-
5.07835	0.064532	5.808007	0.109373	1.66	Up	0.004547724	AW007350	223537_s_at	Wingless-type MMTV integration site family, member 5B	Hs.306051	81029	WNT5B
8.096653	0.071914	7.3672	0.107267	1.66	Down	0.004838828	AL136932	209760_at	KIAA0922	-	23240	-
8.471307	0.025297	9.199777	0.004871	1.66	Up	9.31E-06	AI375115	226844_at	MOBKL2B	-	-	-
5.067343	0.079984	5.795757	0.210171	1.66	Up	0.031698911	NM_001307	202790_at	Claudin 7	Hs.513915	1366	CLDN7
8.63323	0.036758	7.90634	0.126421	1.66	Down	0.005254887	AF317392	223915_at	BCL6 co-repressor	Hs.86984	54880	BCOR
8.218303	0.064738	8.944857	0.156149	1.65	Up	0.0126638	NM_002637	205450_at	Phosphorylase kinase, alpha 1 (muscle)	Hs.201379	5255	PHKA1
7.507603	0.075722	6.78111	0.091364	1.65	Down	0.003605409	NM_002006	204422_s_at	Fibroblast growth factor 2 (basic)	Hs.284244	2247	FGF2
8.53481	0.058018	7.8084	0.108863	1.65	Down	0.004158057	BU683892	1555920_at	Chromobox homolog 3 (HP1 gamma homolog, Drosophila)	Hs.381189	11335	CBX3
9.466527	0.173611	10.192833	0.120753	1.65	Up	0.026427249	AW194730	202693_s_at	Serine/threonine kinase 17a (apoptosis-inducing)	Hs.268887	9263	STK17A
9.58198	0.152632	10.3082	0.11471	1.65	Up	0.019045159	BE973687	203394_s_at	Hairy and enhancer of split 1, (Drosophila)	Hs.250666	3280	HES1
7.410407	0.017554	8.136503	0.031138	1.65	Up	3.47E-05	U01351	211671_s_at	Nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	Hs.122926	2908	NR3C1
9.916097	0.081551	9.1911	0.098229	1.65	Down	0.004745831	NM_019114	220161_s_at	Erythrocyte membrane protein band 4.1 like 4B	Hs.591901	54566	EPB41L4B
7.418707	0.092789	6.693923	0.224724	1.65	Down	0.040694962	AW771958	236379_at	Erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)	Hs.175437	2035	EPB41
6.549307	0.116028	7.273977	0.073406	1.65	Up	0.006178259	NM_005859	204021_s_at	Purine-rich element binding protein A	Hs.443121	5813	PURA
6.22801	0.119899	5.503937	0.11218	1.65	Down	0.011602159	BF056472	241892_at	Transcribed locus	Hs.253767	-	-
10.31	0.047854	9.585943	0.101519	1.65	Down	0.002971527	AL832250	1560741_at	Small nuclear ribonucleoprotein polypeptide N	Hs.564847	6638	SNRPN
7.779033	0.10033	8.50184	0.197115	1.65	Up	0.030848504	BC004872	223059_s_at	Family with sequence similarity 107, member B	Hs.446315	83641	FAM107B
5.710763	0.086224	6.433357	0.04912	1.65	Up	0.001890099	AL120021	226158_at	Kelch-like 24 (Drosophila)	Hs.407709	54800	KLHL24
6.99457	0.141266	6.272013	0.171029	1.65	Down	0.031160058	AW205585	225776_at	Fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase, H blood group)	Hs.505729	2523	FUT1
9.24147	0.034043	8.519813	0.103627	1.65	Down	0.002705984	AA206141	230708_at	Prickle homolog 1 (Drosophila)	Hs.524348	144165	PRICKLE1
6.1879	0.099105	6.909553	0.232795	1.65	Up	0.046290469	M83667	203973_s_at	CCAAT/enhancer binding protein (C/EBP), delta	-	1052	-
6.11477	0.114617	5.39317	0.195363	1.65	Down	0.033349217	NM_001902	206085_s_at	Cystathionase (cystathionine gamma-lyase)	Hs.19904	1491	CTH
5.722127	0.16704	5.00096	0.033281	1.65	Down	0.013326108	AW874263	244008_at	Transcribed locus	Hs.537059	-	-
5.500053	0.185034	4.779033	0.032364	1.65	Down	0.018484555	AC_002985	222222_s_at	-	-	-	-
5.205067	0.066357	4.48438	0.126517	1.65	Down	0.007258563	BC041997	1559149_at	CDNA clone IMAGE:5310819	Hs.289922	-	-
7.117837	0.112287	7.836663	0.076364	1.65	Up	0.006113875	NM_024910	219627_at	Zinc finger family member 767	Hs.520785	79970	ZNF767
5.984337	0.055243	6.702967	0.072905	1.65	Up	0.001418233	AK025372	215672_s_at	Adenosylhomocysteinase 3	Hs.600789	23382	KIAA0828
4.224677	0.167594	4.942707	0.152055	1.64	Up	0.03376012	NM_006735	214457_at	Homeobox A2	Hs.592177	3199	HOXA2
7.577243	0.09109	6.859347	0.062837	1.64	Down	0.002910939	AA580691	1557081_at	RNA binding motif protein 25	Hs.531106	58517	RBM25
7.302823	0.111916	6.58567	0.129451	1.64	Down	0.013796538	AA653638	1557522_x_at	CDNA clone IMAGE:5311184	Hs.595233	-	-
6.303623	0.035573	7.020043	0.063708	1.64	Up	0.000603303	BF432260	228419_at	CDNA FLJ32491 fis, clone SKNSH1000308	Hs.595243	-	-
7.377753	0.0628	6.661593	0.102121	1.64	Down	0.003945553	AW195586	228925_at	Transmembrane protein 116	Hs.506815	89894	TMEM116
7.85829	0.112409	7.142967	0.118973	1.64	Down	0.011965015	NM_005769	220446_s_at	Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4	Hs.251383	10164	CHST4
7.321917	0.169875	6.607253	0.066811	1.64	Down	0.017319339	T84558	225876_at	NPAL3	-	-	-
4.597513	0.159063	3.882913	0.031417	1.64	Down	0.011623874	BC037943	1562473_at	Peroxisomal biogenesis factor 5-like	Hs.478393	51555	PEX5L
8.533263	0.082339	7.81947	0.030356	1.64	Down	0.001242893	AF279372	210740_s_at	Inositol 1,3,4-triphosphate 5/6 kinase	Hs.308122	3705	ITPK1
7.080103	0.058886	7.793563	0.037013	1.64	Up	0.000509208	AK021505	215387_x_at	Glypican 6	Hs.444329	10082	GPC6
9.338353	0.068913	8.625207	0.158096	1.64	Down	0.014434249	AF317391	223566_s_at	BCL6 co-repressor	Hs.86984	54880	BCOR
6.679703	0.103604	7.392617	0.079521	1.64	Up	0.005475306	AI042152	224566_at	Trophoblast-derived noncoding RNA	Hs.523789	283131	TncRNA
3.96176	0.040187	4.673933	0.107922	1.64	Up	0.003474479	AI733564	236439_at	B-cell CLL/lymphoma 6 (zinc finger protein 51)	Hs.478588	604	BCL6
5.8933	0.196407	5.181593	0.08609	1.64	Down	0.02941109	BE741869	225867_at	Vasorin	Hs.372579	114990	VASN
8.2023	0.153036	8.913903	0.157325	1.64	Up	0.031606836	BF940308	225909_at	Replication initiator 1	Hs.647086	29803	REPIN1
