Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
6.863363	0.041044	7.585807	0.053024	1.65	Up	0.000420802	BC017771	1568834_s_at	Coiled-coil domain containing 90B	Hs.368866	60492	CCDC90B
6.385177	0.051764	7.107213	0.134994	1.65	Up	0.00752177	AI475033	239448_at	SMAD family member 3	Hs.36915	4088	SMAD3
4.971963	0.176719	4.25012	0.125287	1.65	Down	0.029045131	AF270487	211689_s_at	Transmembrane protease, serine 2	Hs.439309	7113	TMPRSS2
7.629043	0.105863	6.908077	0.069328	1.65	Down	0.004689532	CA307621	1555943_at	Phosphoglycerate mutase family member 5	Hs.102558	192111	PGAM5
5.62546	0.175328	6.345473	0.080068	1.65	Up	0.020198789	AL046412	231087_at	Resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	Hs.131306	55188	RIC8B
7.81666	0.093348	7.096733	0.144636	1.65	Down	0.013894354	BF196255	229921_at	Transcribed locus	Hs.649833	-	-
4.225103	0.018619	4.944893	0.109069	1.65	Up	0.002881286	AI569476	242794_at	Mastermind-like 3 (Drosophila)	Hs.586165	55534	MAML3
7.097637	0.029802	7.817247	0.048212	1.65	Up	0.000221678	AI742383	240231_at	Antizyme inhibitor 1	Hs.459106	51582	AZIN1
7.296557	0.040292	6.576997	0.042013	1.65	Down	0.000246141	NM_022088	219536_s_at	Zinc finger protein 64 homolog (mouse)	Hs.473082	55734	ZFP64
9.600503	0.031707	10.319933	0.060135	1.65	Up	0.000451184	NM_019845	219370_at	Reprimo, TP53 dependent G2 arrest mediator candidate	Hs.100890	56475	RPRM
7.838513	0.085728	7.119087	0.099439	1.65	Down	0.005399867	AI754416	209287_s_at	CDC42 effector protein (Rho GTPase binding) 3	Hs.369574	10602	CDC42EP3
8.636893	0.019325	7.91778	0.022085	1.65	Down	1.65E-05	NM_030921	221428_s_at	transducin (beta)-like 1X-linked receptor 1	-	79718	-
6.172467	0.065774	5.453413	0.094582	1.65	Down	0.003358016	AI765747	235598_at	SMAD family member 2	Hs.12253	4087	SMAD2
6.908663	0.049782	6.18975	0.196185	1.65	Down	0.023758062	AV722628	238936_at	CDNA FLJ39162 fis, clone OCBBF2002376	Hs.283851	-	-
6.65049	0.048674	5.932083	0.1618	1.65	Down	0.013138433	AF329696	222563_s_at	Tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	Hs.329327	80351	TNKS2
9.701613	0.053536	8.9838	0.071964	1.64	Down	0.001322006	BE468066	229782_at	Rhabdomyosarcoma 2 associated transcript (non-coding RNA)	Hs.652568	196475	RMST
7.581613	0.078123	6.864007	0.133776	1.64	Down	0.009790936	NM_033204	1552633_at	Zinc finger protein 101	Hs.631642	94039	ZNF101
8.176623	0.139524	8.894023	0.141793	1.64	Up	0.0226301	NM_002956	201975_at	Restin (Reed-Steinberg cell-expressed intermediate filament-associated protein)	Hs.524809	6249	RSN
11.928967	0.068661	11.211933	0.144394	1.64	Down	0.010950978	NM_021127	204285_s_at	Phorbol-12-myristate-13-acetate-induced protein 1	Hs.96	5366	PMAIP1
6.498207	0.024501	7.214943	0.030123	1.64	Up	5.07E-05	BC040649	1569111_at	SRY (sex determining region Y)-box 13	-	9580	-
4.988867	0.104898	5.705447	0.174794	1.64	Up	0.024557109	AB002342	39313_at	WNK lysine deficient protein kinase 1	Hs.356604	65125	WNK1
7.11337	0.124217	6.396813	0.115561	1.64	Down	0.013439748	AA743413	236985_at	Eukaryotic translation initiation factor 4B	Hs.292063	1975	EIF4B
8.64372	0.122175	9.35942	0.10482	1.64	Up	0.011281941	AB032983	212686_at	Protein phosphatase 1H (PP2C domain containing)	Hs.435479	57460	PPM1H
6.921867	0.100872	6.20638	0.096954	1.64	Down	0.006915618	BG390493	244030_at	Serine/threonine/tyrosine interacting protein	Hs.364980	6815	STYX
10.078387	0.114437	10.793867	0.200547	1.64	Up	0.036268476	BE732345	214693_x_at	Notch homolog 2 (Drosophila)	Hs.515947	4853	NOTCH2
4.44165	0.159854	3.72709	0.02943	1.64	Down	0.011725922	NM_024717	220122_at	Multiple C2 domains, transmembrane 1	Hs.591248	79772	MCTP1
5.299093	0.099646	4.58519	0.115441	1.64	Down	0.009438082	AW771935	214600_at	TEA domain family member 1 (SV40 transcriptional enhancer factor)	Hs.153408	7003	TEAD1
7.782773	0.035882	7.06907	0.03333	1.64	Down	0.00012895	NM_033204	1552634_a_at	Zinc finger protein 101	Hs.631642	94039	ZNF101
9.178767	0.099189	9.892257	0.056522	1.64	Up	0.003341892	AF112206	211503_s_at	RAB14, member RAS oncogene family	Hs.371563	51552	RAB14
6.127437	0.083868	6.840653	0.065113	1.64	Up	0.002557404	NM_004411	205348_s_at	Dynein, cytoplasmic 1, intermediate chain 1	Hs.440364	1780	DYNC1I1
7.233257	0.125207	7.945503	0.103442	1.64	Up	0.011824177	NM_006887	201369_s_at	Zinc finger protein 36, C3H type-like 2	Hs.503093	678	ZFP36L2
3.986403	0.087629	4.6986	0.129826	1.64	Up	0.010441823	AL832549	1563841_at	Meis1, myeloid ecotropic viral integration site 1 homolog 2 (mouse)	Hs.510989	4212	MEIS2
8.208803	0.102434	8.920573	0.06638	1.64	Up	0.004309407	BC004492	209703_x_at	LETM1 domain containing 1	Hs.288771	25875	LETMD1
7.814897	0.146477	7.103477	0.077409	1.64	Down	0.012704839	NM_024903	220159_at	ATP-binding cassette, sub-family A (ABC1), member 11 (pseudogene)	-	79963	-
10.905233	0.104215	10.1943	0.104754	1.64	Down	0.008577364	NM_005504	214452_at	Branched chain aminotransferase 1, cytosolic	Hs.438993	586	BCAT1
4.94418	0.131117	4.233317	0.039642	1.64	Down	0.00656289	NM_138818	1552455_at	Prostate cancer antigen 3	Hs.571628	50652	PCA3
4.805093	0.086854	5.515947	0.166887	1.64	Up	0.019462452	AV727449	203845_at	P300/CBP-associated factor	Hs.533055	8850	PCAF
7.89787	0.116803	7.187273	0.05796	1.64	Down	0.005507773	NM_016530	219210_s_at	RAB8B, member RAS oncogene family	Hs.389733	51762	RAB8B
5.855357	0.087763	6.56574	0.106156	1.64	Up	0.006709379	AW014155	228303_at	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 (GalNAc-T6)	Hs.505575	11226	GALNT6
5.65895	0.035764	4.948607	0.05859	1.64	Down	0.000492142	AV704132	224828_at	Cytoplasmic polyadenylation element binding protein 4	Hs.127126	80315	CPEB4
9.485833	0.157599	10.1953	0.183699	1.64	Up	0.042762248	AF200715	204235_s_at	GULP, engulfment adaptor PTB domain containing 1	Hs.470887	51454	GULP1
6.79772	0.033275	7.507167	0.140962	1.64	Up	0.008053921	BE888593	222788_s_at	Round spermatid basic protein 1	Hs.486285	54665	RSBN1
8.152903	0.086912	8.862337	0.104796	1.64	Up	0.006468012	AF067804	223190_s_at	Myeloid/lymphoid or mixed-lineage leukemia 5 (trithorax homolog, Drosophila)	Hs.592262	55904	MLL5
7.01711	0.10122	6.30797	0.087576	1.63	Down	0.0060948	AW058622	202664_at	WAS/WASL interacting protein family, member 1	Hs.591641	7456	WIPF1
9.712957	0.060291	9.00474	0.046659	1.63	Down	0.000747002	AI382123	213067_at	Myosin, heavy chain 10, non-muscle	Hs.16355	4628	MYH10
8.922203	0.042286	9.629527	0.075872	1.63	Up	0.001237408	AL389975	209633_at	Protein phosphatase 2 (formerly 2A), regulatory subunit B, alpha	Hs.518155	5523	PPP2R3A
4.336773	0.06769	5.04345	0.160853	1.63	Up	0.015483695	AL833266	1563467_at	Platelet derived growth factor C	Hs.570855	56034	PDGFC
7.87674	0.027914	8.583313	0.052793	1.63	Up	0.000292118	NM_023076	221064_s_at	Chromosome 16 open reading frame 28	Hs.643536	65259	C16orf28
5.48733	0.083836	4.780853	0.02234	1.63	Down	0.001237718	NM_152622	1553336_a_at	Mesoderm induction early response 1, family member 3	Hs.567754	166968	MIER3
6.94508	0.093511	6.23866	0.120627	1.63	Down	0.009819004	NM_000745	206533_at	Cholinergic receptor, nicotinic, alpha 5	Hs.1614	1138	CHRNA5
5.63047	0.057299	4.924127	0.194827	1.63	Down	0.025393741	BC001962	1555808_a_at	Exonuclease 3-5 domain-like 2	Hs.533878	55218	EXDL2
8.079817	0.101124	7.37362	0.039275	1.63	Down	0.00287403	NM_006390	205701_at	Importin 8	Hs.505136	10526	IPO8
5.4267	0.069516	4.721187	0.06325	1.63	Down	0.001685186	NM_144508	1552682_a_at	Cancer susceptibility candidate 5	Hs.181855	57082	CASC5
7.5642	0.029748	8.26958	0.188394	1.63	Up	0.020865421	AB014520	38671_at	Plexin D1	Hs.301685	23129	PLXND1
7.08101	0.128674	6.377347	0.163625	1.63	Down	0.027774753	NM_018227	218340_s_at	Ubiquitin-activating enzyme E1-like 2	Hs.212774	55236	UBE1L2
7.02856	0.15627	7.73179	0.064352	1.63	Up	0.014132799	BC030635	1564639_at	Similar to Serine/threonine-protein kinase PRKX (Protein kinase PKX1)	Hs.636199	389906	LOC389906
4.245007	0.086149	4.947817	0.138936	1.63	Up	0.012654308	BG250907	244764_at	Homo sapiens, clone IMAGE:5180231, mRNA	Hs.648369	-	-
3.975887	0.045012	4.678197	0.078002	1.63	Up	0.001458652	AW573027	244425_at	Chromosome 14 open reading frame 43	Hs.560315	91748	C14orf43
7.7447	0.020814	8.446973	0.100368	1.63	Up	0.00237571	AL390216	234317_s_at	Storkhead box 2	Hs.518961	56977	STOX2
7.050007	0.102031	6.347847	0.164537	1.63	Down	0.022223412	AL136817	222660_s_at	Ring finger protein 38	Hs.333503	152006	RNF38
7.201683	0.029921	7.90365	0.178338	1.63	Up	0.017812459	AL575403	212235_at	Plexin D1	Hs.301685	23129	PLXND1
9.575647	0.037312	8.87382	0.1208	1.63	Down	0.005153201	AV733308	215177_s_at	Integrin, alpha 6	Hs.133397	3655	ITGA6
4.689047	0.01681	5.39046	0.024538	1.63	Up	1.92E-05	AK026802	233079_at	C-mer proto-oncogene tyrosine kinase	Hs.306178	10461	MERTK
5.09208	0.0746	5.79268	0.048069	1.63	Up	0.001392436	AL049226	37802_r_at	Family with sequence similarity 63, member B	Hs.591122	54629	FAM63B
8.157477	0.15485	7.456997	0.127997	1.63	Down	0.025198873	AF319523	216850_at	Small nuclear ribonucleoprotein polypeptide N	Hs.564847	6638	SNRPN
6.882553	0.12288	6.18234	0.063706	1.62	Down	0.00718613	AA554045	218885_s_at	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12)	Hs.47099	79695	GALNT12
7.40359	0.073511	6.70353	0.028947	1.62	Down	0.000895842	NM_000418	203233_at	Interleukin 4 receptor	Hs.513457	3566	IL4R
7.98528	0.074872	7.285603	0.090712	1.62	Down	0.004006759	AU147402	215198_s_at	Caldesmon 1	Hs.490203	800	CALD1
8.786953	0.046411	8.08799	0.042372	1.62	Down	0.00037182	NM_014857	203020_at	RAB GTPase activating protein 1-like	Hs.585378	9910	RABGAP1L
7.134873	0.081318	6.435957	0.183698	1.62	Down	0.025373264	BF673049	1558924_s_at	Restin (Reed-Steinberg cell-expressed intermediate filament-associated protein)	Hs.524809	6249	RSN
6.594527	0.160314	5.895973	0.093811	1.62	Down	0.019760672	AW500473	208769_at	Eukaryotic translation initiation factor 4E binding protein 2	Hs.643279	1979	EIF4EBP2
7.994257	0.04429	8.6928	0.059497	1.62	Up	0.000708558	BG497776	225695_at	Chromosome 2 open reading frame 18	Hs.516034	54978	C2orf18
6.743583	0.072541	6.045087	0.131889	1.62	Down	0.009730378	AA521023	238504_at	Chromosome 6 open reading frame 57	Hs.418495	135154	C6orf57
6.70947	0.097839	6.011203	0.058734	1.62	Down	0.003612439	BE465475	229310_at	Kelch repeat and BTB (POZ) domain containing 9	Hs.130593	114818	KBTBD9
5.01987	0.103024	5.718027	0.038823	1.62	Up	0.003166997	AW082291	241735_at	Ras association (RalGDS/AF-6) domain family 8	Hs.269941	11228	RASSF8
7.2213	0.015907	6.52333	0.1497	1.62	Down	0.009760625	NM_014468	207376_at	VENT homeobox homolog (Xenopus laevis)	Hs.125231	27287	VENTX
7.764673	0.093025	7.06693	0.090481	1.62	Down	0.005781195	D13318	210188_at	GA binding protein transcription factor, alpha subunit 60kDa	Hs.473470	2551	GABPA
6.876963	0.150661	6.179247	0.058897	1.62	Down	0.012514621	BU508386	1569098_s_at	Tumor protein p53 binding protein, 1	Hs.440968	7158	TP53BP1
6.219943	0.050869	6.917573	0.12817	1.62	Up	0.007185024	NM_019848	204928_s_at	Solute carrier family 10 (sodium/bile acid cotransporter family), member 3	Hs.522826	8273	SLC10A3
7.49783	0.04933	6.800383	0.137295	1.62	Down	0.008771181	NM_000645	203566_s_at	Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)	Hs.904	178	AGL
7.2891	0.138102	7.98651	0.150395	1.62	Up	0.026888475	NM_014938	202519_at	MLX interacting protein	Hs.437153	22877	MLXIP
6.045623	0.052234	6.74291	0.014754	1.62	Up	0.000211657	BF434321	229312_s_at	G kinase anchoring protein 1	Hs.522255	80318	GKAP1
6.999173	0.157485	7.69644	0.157306	1.62	Up	0.035100504	AL049980	216028_at	DKFZP564C152 protein	Hs.596944	26120	DKFZP564C152
5.56114	0.116453	6.25777	0.200611	1.62	Up	0.039815507	AI564838	213948_x_at	Immunoglobulin superfamily, member 4B	Hs.365689	57863	IGSF4B
4.913793	0.155265	5.61031	0.027411	1.62	Up	0.011531597	AA115512	229633_at	Integrator complex subunit 10	Hs.512627	55174	INTS10
5.615123	0.175101	4.91864	0.075598	1.62	Down	0.021736809	AI148006	244414_at	Mastermind-like 2 (Drosophila)	Hs.428214	84441	MAML2
9.63508	0.143939	8.938713	0.177699	1.62	Down	0.038209705	AI419030	209170_s_at	Glycoprotein M6B	Hs.495710	2824	GPM6B
8.01638	0.062357	7.320197	0.074802	1.62	Down	0.002025766	BC024000	1554249_a_at	Zinc finger protein 638	Hs.434401	27332	ZNF638
6.249837	0.141221	5.553823	0.166307	1.62	Down	0.033212107	BC002521	211022_s_at	Alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	Hs.533526	546	ATRX
5.111953	0.091036	5.807487	0.073496	1.62	Up	0.004016521	AI675636	228552_s_at	Single stranded DNA binding protein 4	Hs.515259	170463	SSBP4
8.500157	0.060347	7.805373	0.086361	1.62	Down	0.002738998	NM_003522	208490_x_at	Histone cluster 1, H2bg	Hs.182137	8339	HIST1H2BG
9.265967	0.067519	8.57146	0.069377	1.62	Down	0.001999139	AA074145	214203_s_at	Proline dehydrogenase (oxidase) 1	Hs.517352	5625	PRODH
5.28832	0.045614	4.5941	0.041107	1.62	Down	0.000348831	NM_012081	214446_at	Elongation factor, RNA polymerase II, 2	Hs.592742	22936	ELL2
9.295197	0.024791	8.601717	0.03589	1.62	Down	9.15E-05	NM_005110	205100_at	Glutamine-fructose-6-phosphate transaminase 2	Hs.30332	9945	GFPT2
4.79937	0.108068	4.105953	0.092581	1.62	Down	0.008202929	AI078554	237409_at	Death-associated protein kinase 1	Hs.380277	1612	DAPK1
9.503907	0.07088	10.196933	0.060002	1.62	Up	0.001723131	AL512760	208963_x_at	Fatty acid desaturase 1	Hs.503546	3992	FADS1
6.797593	0.041645	7.490607	0.103536	1.62	Up	0.003421521	BF063896	213616_at	Chromosome 18 open reading frame 10	Hs.558473	25941	C18orf10
10.3231	0.029567	9.630847	0.015051	1.62	Down	3.12E-05	NM_002537	201365_at	Ornithine decarboxylase antizyme 2	Hs.74563	4947	OAZ2
4.16849	0.083764	4.860273	0.09908	1.62	Up	0.005957426	NM_021813	221234_s_at	BTB and CNC homology 1, basic leucine zipper transcription factor 2	Hs.269764	60468	BACH2
7.482797	0.087067	6.791183	0.128106	1.62	Down	0.011116573	BM976939	1556012_at	Kelch domain containing 7A	Hs.406913	127707	KLHDC7A
6.126277	0.156768	6.816827	0.175374	1.61	Up	0.042572949	AA888057	214154_s_at	Plakophilin 2	Hs.164384	5318	PKP2
8.10325	0.094059	8.793407	0.108248	1.61	Up	0.008568578	AW452608	222735_at	Transmembrane protein 38B	Hs.411925	55151	TMEM38B
6.530773	0.151698	7.220857	0.122973	1.61	Up	0.024147913	AW191647	242824_at	Nuclear factor I/A	Hs.191911	4774	NFIA
6.70843	0.175962	6.018443	0.160366	1.61	Down	0.044198117	NM_005228	201984_s_at	Epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	Hs.488293	1956	EGFR
4.77308	0.090433	5.46273	0.133909	1.61	Up	0.012970381	NM_004350	204197_s_at	Runt-related transcription factor 3	Hs.170019	864	RUNX3
9.592853	0.053289	10.2822	0.012851	1.61	Up	0.000230117	AF247168	209007_s_at	Chromosome 1 open reading frame 63	Hs.259412	57035	C1orf63
6.798853	0.158651	6.10961	0.151665	1.61	Down	0.034837099	NM_024710	218893_at	Isochorismatase domain containing 2	Hs.467306	79763	ISOC2
6.81451	0.069212	6.125647	0.043122	1.61	Down	0.001075749	AI084921	230706_s_at	Calcium/calmodulin-dependent protein kinase II inhibitor 2	Hs.585003	94032	CAMK2N2
6.250477	0.113413	6.939187	0.109165	1.61	Up	0.01192024	AK096921	1558105_a_at	Homo sapiens, Similar to LOC169932, clone IMAGE:4499203, mRNA	Hs.91389	-	-
8.966083	0.042172	8.277763	0.090618	1.61	Down	0.002330313	NM_004725	201456_s_at	BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast)	Hs.418533	9184	BUB3
6.807693	0.040602	7.49557	0.057699	1.61	Up	0.000619875	NM_018112	218772_x_at	Transmembrane protein 38B	Hs.411925	55151	TMEM38B
4.766593	0.066064	5.454117	0.199288	1.61	Up	0.030654383	AV713062	235421_at	Mitogen-activated protein kinase kinase kinase 8	Hs.432453	1326	MAP3K8
5.937637	0.107619	6.624787	0.073197	1.61	Up	0.00617191	AK000144	215802_at	Transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)	Hs.197320	7088	TLE1
10.436267	0.03411	9.749703	0.04354	1.61	Down	0.000242146	NM_030881	208151_x_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	Hs.528305	10521	DDX17
8.634663	0.054851	7.948107	0.127103	1.61	Down	0.007709028	AW016812	231644_at	Transcribed locus	Hs.200266	-	-
7.225427	0.018255	6.539157	0.115849	1.61	Down	0.004254929	AF130042	210974_s_at	Adaptor-related protein complex 3, delta 1 subunit	Hs.512815	8943	AP3D1
5.538293	0.075358	4.85211	0.061561	1.61	Down	0.002132447	BE066500	239729_at	Transcribed locus	Hs.651373	-	-
5.73969	0.106849	5.05362	0.122564	1.61	Down	0.013484369	AK055438	1558102_at	Transmembrane 6 superfamily member 1	Hs.513094	53346	TM6SF1
6.606077	0.075072	7.291827	0.119705	1.61	Up	0.008320076	BE547674	217529_at	-	-	-	-
4.730973	0.050838	5.416557	0.115468	1.61	Up	0.005564792	H23542	239344_at	-	-	-	-
5.73113	0.128972	6.416687	0.174062	1.61	Up	0.034034942	BC039454	1569519_at	-	-	-	-
6.2941	0.099875	5.608807	0.138603	1.61	Down	0.015978741	AL133519	222147_s_at	-	-	-	-
7.044613	0.026903	7.729833	0.120778	1.61	Up	0.005198476	AA424065	240344_x_at	Lyrm7 homolog (mouse)	Hs.115467	90624	LYRM7
6.99577	0.062872	6.310617	0.091696	1.61	Down	0.003519421	AK022644	222234_s_at	Dysbindin (dystrobrevin binding protein 1) domain containing 1	Hs.301394	79007	DBNDD1
6.2963	0.128408	6.981257	0.190955	1.61	Up	0.040876102	AW367507	243496_at	RAB18, member RAS oncogene family	Hs.406799	22931	RAB18
6.568277	0.066136	5.883677	0.073522	1.61	Down	0.002285151	NM_018569	219023_at	Chromosome 4 open reading frame 16	Hs.435991	55435	C4orf16
4.79101	0.174649	4.106803	0.018315	1.61	Down	0.01759739	N39126	244508_at	Septin 7	Hs.191346	989	6-Sep
6.265207	0.152021	5.58216	0.064559	1.61	Down	0.014427631	Z25433	211088_s_at	Polo-like kinase 4 (Drosophila)	Hs.172052	10733	PLK4
8.43867	0.067083	9.121557	0.065097	1.61	Up	0.001867065	U85658	205286_at	Transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)	Hs.473152	7022	TFAP2C
4.178787	0.141581	4.861553	0.131028	1.61	Up	0.024027766	AU155930	231874_at	Family with sequence similarity 126, member B	Hs.567816	285172	FAM126B
8.50675	0.088418	9.18947	0.08157	1.61	Up	0.004756195	AI375115	226844_at	MOBKL2B	-	-	-
7.282023	0.149455	7.964537	0.165934	1.6	Up	0.037797044	NM_016250	206453_s_at	NDRG family member 2	Hs.525205	57447	NDRG2
4.921413	0.064337	4.239183	0.124816	1.6	Down	0.008288704	AJ003078	217002_s_at	5-hydroxytryptamine (serotonin) receptor 3A	Hs.413899	3359	HTR3A
3.453837	0.035029	4.13594	0.18295	1.6	Up	0.021545486	NM_001563	207054_at	Interphotoreceptor matrix proteoglycan 1	Hs.590893	3617	IMPG1
7.915413	0.122691	7.233377	0.068703	1.6	Down	0.008337597	AL136736	223575_at	KIAA1549 protein	Hs.605380	57670	KIAA1549
9.353443	0.018991	10.035367	0.092611	1.6	Up	0.001958593	BE617588	212552_at	-	-	-	-
7.692377	0.147039	7.010647	0.188275	1.6	Down	0.04622026	AL524033	201996_s_at	Spen homolog, transcriptional regulator (Drosophila)	Hs.558463	23013	SPEN
8.363207	0.073478	9.044703	0.027583	1.6	Up	0.000968219	BC005022	223028_s_at	Sorting nexin 9	Hs.191213	51429	SNX9
3.740723	0.057767	4.422187	0.094234	1.6	Up	0.003513561	NM_019102	213844_at	Homeobox A5	Hs.533357	3202	HOXA5
8.709263	0.077298	8.027917	0.100055	1.6	Down	0.005734482	T79584	202884_s_at	PPP2R1B	-	-	-
4.718737	0.148257	5.399773	0.140777	1.6	Up	0.029075209	BF116203	227789_at	MRS2-like, magnesium homeostasis factor (S. cerevisiae)	Hs.533291	57380	MRS2L
7.566727	0.06917	6.885913	0.10683	1.6	Down	0.005887882	AW205215	212619_at	KIAA0286 protein	Hs.591040	23306	KIAA0286
3.887667	0.07916	4.56834	0.151745	1.6	Up	0.016441903	AA778565	1557149_at	Full length insert cDNA clone ZB55F04	Hs.142505	-	-
7.32498	0.15072	8.005557	0.1781	1.6	Up	0.043374507	NM_015677	204019_s_at	SH3 domain containing, Ysc84-like 1 (S. cerevisiae)	Hs.515951	26751	SH3YL1
8.090107	0.08015	7.409687	0.118853	1.6	Down	0.008994274	AU144734	242918_at	Nuclear autoantigenic sperm protein (histone-binding)	Hs.319334	4678	NASP
4.342783	0.046078	5.022953	0.129285	1.6	Up	0.007729833	AI431345	235652_at	Sex comb on midleg-like 1 (Drosophila)	Hs.109655	6322	SCML1
3.796097	0.011888	4.475613	0.087315	1.6	Up	0.001522228	AL832482	1566163_at	Meis1, myeloid ecotropic viral integration site 1 homolog 2 (mouse)	Hs.510989	4212	MEIS2
7.683483	0.122749	7.00398	0.081395	1.6	Down	0.009928892	AC_005587	215549_x_at	-	-	-	-
7.95014	0.12391	7.271163	0.092486	1.6	Down	0.011771151	NM_022105	218325_s_at	Death inducer-obliterator 1	Hs.517172	11083	DIDO1
5.479337	0.160172	4.800453	0.047991	1.6	Down	0.015346916	AI692523	230130_at	Transcribed locus	Hs.29802	-	-
7.02935	0.03981	7.70819	0.008666	1.6	Up	7.60E-05	AI743607	237310_at	Exostoses (multiple) 1	Hs.492618	2131	EXT1
8.627257	0.083085	7.948487	0.079994	1.6	Down	0.004166962	AK026475	232028_at	Zinc finger protein 678	Hs.30323	339500	ZNF678
3.970397	0.041101	4.6491	0.012327	1.6	Up	9.34E-05	AL050154	213316_at	KIAA1462	Hs.533953	57608	KIAA1462
9.2404	0.102308	9.91904	0.035517	1.6	Up	0.003309162	AF311326	224318_s_at	Hypothetical protein FLJ10081	Hs.516341	55683	FLJ10081
5.25859	0.125406	4.580347	0.01131	1.6	Down	0.005743626	AA779230	238203_at	-	-	-	-
4.867167	0.109506	5.54516	0.142222	1.6	Up	0.019482562	AI797677	236474_at	Zinc finger protein 395	Hs.435535	55893	ZNF395
7.34738	0.088975	6.669507	0.135779	1.6	Down	0.013965863	AF070596	213272_s_at	Transmembrane protein 159	Hs.258212	57146	TMEM159
